wkt_geom,OBJECTID,stop_UID,stop_agenc,stop_id,stop_name,stop_lat,stop_lon,stop_code,location_t,parent_sta,wheelchair,intersecti,stop_place
Point (6259605.64470705389976501 1899479.62786230444908142),3713,MTS_88988,MTS,88988,VA Hospital,32.87475345,-117.2338341,88988,0,,0,F-S/B,vilvah
Point (6341234.63663247227668762 1871729.73552756011486053),3714,MTS_88994,MTS,88994,Madison Ave & Chambers St,32.80031798,-116.967354,88994,0,,0,N-E/B,
Point (6341217.13666747510433197 1871802.53557881712913513),3715,MTS_88995,MTS,88995,Madison Ave & Chambers St,32.80051773,-116.9674126,88995,0,,0,F-W/B,
Point (6275704.8451201319694519 1857205.83347305655479431),3716,MTS_88998,MTS,88998,Hotel Circle S & 1865,32.75897863,-117.1801731,88998,0,,0,M-Street-E/B,
Point (6341508.63805297017097473 1845193.43853464722633362),3717,MTS_88999,MTS,88999,Jamacha Bl & Folex Way,32.7273922,-116.9658695,88999,0,,0,F-E/B,jamfol
Point (6265595.24526064097881317 1874094.83119106292724609),3718,MTS_89000,MTS,89000,Balboa Avenue Transit Center,32.80514233,-117.2135629,89000,0,baltro,0,M-TC-Bus,baltro
Point (6265570.74530963599681854 1874150.63094823062419891),3719,MTS_89001,MTS,89001,Balboa Avenue Transit Center,32.80529506,-117.2136443,89001,0,baltro,0,M-TC-Bus,baltro
Point (6265535.74537964165210724 1874220.73087364435195923),3720,MTS_89002,MTS,89002,Balboa Avenue Transit Center,32.80548683,-117.2137603,89002,0,baltro,0,M-TC-Bus,baltro
Point (6265474.14543722569942474 1874351.23126880824565887),3721,MTS_89004,MTS,89004,Balboa Avenue Transit Center,32.80584392,-117.2139647,89004,0,baltro,0,M-TC-Bus,baltro
Point (6257671.84640930593013763 1872619.73079481720924377),3722,MTS_89005,MTS,89005,Jewell St & Garnet Av,32.80088439,-117.2393022,89005,0,,0,N-S/B,jewgar
Point (6259550.54475162923336029 1897789.92782963812351227),3723,MTS_89006,MTS,89006,Villa La Jolla Dr & Villa Norte,32.87010823,-117.2339616,89006,0,,0,F-S/B,
Point (6259619.4448762983083725 1897816.12790848314762115),3724,MTS_89007,MTS,89007,Villa La Jolla Dr & Holiday Ct,32.87018203,-117.2337381,89007,0,,0,N-N/B,
Point (6269409.94596455991268158 1855351.4336385577917099),3725,MTS_89008,MTS,89008,Pacific Hwy @ Old Town Transit Center,32.75372615,-117.2005927,89008,0,ottcw2,0,,ottcw2
Point (6269541.64583238959312439 1855495.03341697156429291),3726,MTS_89009,MTS,89009,Old Town Transit Center,32.7541241,-117.2001686,89009,0,ottcw2,0,,ottcw2
Point (6260754.84614880383014679 1872775.23113997280597687),3727,MTS_89010,MTS,89010,Balboa Av & Olney St,32.80139174,-117.2292745,89010,0,,0,F-E/B,
Point (6260737.74611738324165344 1872859.83103638887405396),3728,MTS_89011,MTS,89011,Balboa Av & Olney St,32.8016238,-117.2293327,89011,0,,0,N-W/B,
Point (6267904.04543305933475494 1868378.93218980729579926),3730,MTS_89013,MTS,89013,Morena Bl & Ingulf St,32.78949175,-117.2058789,89013,0,,0,N-N/B,moring
Point (6268328.04556930065155029 1868383.43218080699443817),3731,MTS_89015,MTS,89015,Ingulf St & Morena Bl,32.78951479,-117.2044995,89015,0,,0,N-W/B,moring
Point (6341224.93816106021404266 1845113.53876006603240967),3732,MTS_89020,MTS,89020,Jamacha Bl & Ramundo Way,32.72716725,-116.9667902,89020,0,,0,F-W/B,
Point (6276741.24560639262199402 1847687.03492540121078491),3733,MTS_90001,MTS,90001,Palm St,32.73284345,-117.176527,90001,0,,0,,admbol
Point (6270097.64636079967021942 1847439.73456697165966034),3734,MTS_90002,MTS,90002,Terminal 1 Rental Car Shuttle,32.73199965,-117.198122,90002,0,,0,,AIREN1
Point (6268480.14664305746555328 1847164.13439638912677765),3735,MTS_90003,MTS,90003,Terminal 2 Rental Car Shuttle,32.73120169,-117.2033733,90003,0,,0,,AIREN2
Point (6276784.64578205347061157 1847705.43482297658920288),3736,MTS_90004,MTS,90004,Palm St,32.73289508,-117.1763864,90004,0,,0,,admbol
Point (6285458.6428697258234024 1879842.23144164681434631),3737,MTS_90049,MTS,90049,Mercury St & Balboa Av,32.82142555,-117.149083,90049,0,,1,F-S/B,
Point (6284292.64290513098239899 1876779.23166213929653168),3738,MTS_90050,MTS,90050,Convoy St & Ostrow St,32.81297979,-117.1527918,90050,0,,1,F-S/B,
Point (6312064.64379146695137024 1804878.24193422496318817),3740,MTS_90062,MTS,90062,Naples St & 1st Av,32.61600031,-117.0605858,90062,0,,1,F-E/B,
Point (6310584.64379872381687164 1804451.24180397391319275),3741,MTS_90063,MTS,90063,Naples St & 2nd Av,32.61479507,-117.065381,90063,0,,2,F-W/B,
Point (6319394.54284554719924927 1804418.64213164150714874),3742,MTS_90514,MTS,90514,East Palomar Station,32.6148915,-117.0367719,90514,0,,0,N-E/B,epa805
Point (6319285.24286730587482452 1804511.44214288890361786),3743,MTS_90515,MTS,90515,East Palomar Station,32.61514428,-117.0371291,90515,0,,0,F-W/B,epa805
Point (6319604.24288547039031982 1804497.54256439208984375),3744,MTS_90518,MTS,90518,East Palomar Station,32.61511269,-117.0360928,90518,0,,0,F-W/B,epa805
Point (6304571.6449979692697525 1800135.24223388731479645),3745,MTS_91001,MTS,91001,Palomar Street Transit Center,32.60280258,-117.0847947,91001,0,paltro,1,M-TC-Bus,paltro
Point (6300422.64443771541118622 1813344.24009406566619873),3746,MTS_91002,MTS,91002,E Street Transit Center,32.63901294,-117.0986149,91002,0,etro,1,M-TC-Bus,baytro
Point (6304532.64474788308143616 1800255.24199388921260834),3747,MTS_91003,MTS,91003,Palomar Street Transit Center,32.60313152,-117.0849245,91003,0,paltro,1,M-TC-Bus,paltro
Point (6300400.64448171854019165 1813188.24007797241210938),3748,MTS_91007,MTS,91007,E Street Transit Center,32.63858371,-117.0986823,91007,0,etro,1,M-TC-Bus,etro
Point (6310188.14459171891212463 1787988.4436928927898407),3749,MTS_91011,MTS,91011,Iris Avenue Transit Center,32.56954167,-117.06625,91011,0,iritro,0,M-TC-Bus,iritro
Point (6310241.84494364261627197 1788055.04395338892936707),3750,MTS_91012,MTS,91012,Iris Avenue Transit Center,32.56972586,-117.0660774,91012,0,iritro,0,M-TC-Bus,iritro
Point (6310177.6449408084154129 1788036.24346606433391571),3751,MTS_91015,MTS,91015,Iris Avenue Transit Center,32.56967281,-117.0662853,91015,0,iritro,0,M-TC-Bus,iritro
Point (6310216.64486280083656311 1788045.24377614259719849),3752,MTS_91016,MTS,91016,Iris Avenue Transit Center,32.56969839,-117.066159,91016,0,iritro,0,M-TC-Bus,iritro
Point (6310213.64486880600452423 1788087.24402022361755371),3753,MTS_91017,MTS,91017,Iris Avenue Transit Center,32.56981375,-117.0661698,91017,0,iritro,0,M-TC-Bus,iritro
Point (6310251.64479281008243561 1788098.24367015063762665),3754,MTS_91018,MTS,91018,Iris Avenue Transit Center,32.5698448,-117.0660467,91018,0,iritro,0,M-TC-Bus,iritro
Point (6310251.64479281008243561 1788136.24392223358154297),3755,MTS_91019,MTS,91019,Iris Avenue Transit Center,32.56994923,-117.0660477,91019,0,iritro,0,M-TC-Bus,iritro
Point (6310290.64504288136959076 1788187.24349214136600494),3756,MTS_91021,MTS,91021,Iris Avenue Transit Center,32.57009024,-117.0659224,91021,0,iritro,0,M-TC-Bus,iritro
Point (6301966.64528672397136688 1793322.2427365630865097),3757,MTS_91026,MTS,91026,Palm Av & Saturn Bl,32.58402077,-117.0930739,91026,0,,1,F-W/B,
Point (6320515.64329363405704498 1793030.24364864826202393),3758,MTS_91027,MTS,91027,Palm Av & Dennery Rd,32.58361576,-117.0328536,91027,0,,1,N-E/B,
Point (6319815.64370939135551453 1790497.24379339814186096),3759,MTS_91028,MTS,91028,Dennery Rd & Home Depot Drwy,32.57663981,-117.035064,91028,0,,1,F-S/B,
Point (6304440.64263530075550079 1839137.23739247024059296),3760,MTS_91031,MTS,91031,Euclid Ave Station,32.70998947,-117.0862357,91031,0,euctro,1,M-TC-Bus,euctro
Point (6304500.64284338057041168 1839143.23705239593982697),3761,MTS_91032,MTS,91032,Euclid Ave Station,32.71000728,-117.0860408,91032,0,euctro,1,M-TC-Bus,euctro
Point (6304469.64290538430213928 1839126.23741447925567627),3762,MTS_91033,MTS,91033,Euclid Ave Station,32.70995988,-117.0861411,91033,0,euctro,1,M-TC-Bus,euctro
Point (6304400.64271530508995056 1839126.23741447925567627),3763,MTS_91035,MTS,91035,Euclid Ave Station,32.70995836,-117.0863654,91035,0,euctro,1,M-TC-Bus,euctro
Point (6304416.64268329739570618 1839067.23753248155117035),3764,MTS_91037,MTS,91037,Euclid Ave Station,32.70979656,-117.0863119,91037,0,euctro,1,M-TC-Bus,euctro
Point (6304481.64288139343261719 1839063.23721238970756531),3765,MTS_91038,MTS,91038,Euclid Ave Station,32.709787,-117.0861005,91038,0,euctro,1,M-TC-Bus,euctro
Point (6304586.64267139136791229 1839123.23742048442363739),3766,MTS_91039,MTS,91039,Euclid Ave Station,32.70995421,-117.0857607,91039,0,euctro,1,M-TC-Bus,euctro
Point (6304641.64288946986198425 1839123.23709239065647125),3767,MTS_91040,MTS,91040,Euclid Ave Station,32.70995542,-117.0855819,91040,0,euctro,1,M-TC-Bus,euctro
Point (6304422.64267130196094513 1839184.23729847371578217),3768,MTS_91041,MTS,91041,Euclid Ave Station,32.71011824,-117.0862954,91041,0,euctro,1,M-TC-Bus,euctro
Point (6304777.64261746406555176 1838135.2374279797077179),3769,MTS_91043,MTS,91043,Euclid Av & Euclid Health Center,32.70724308,-117.0851141,91043,0,,1,M-Street-S/B,
Point (6311068.64283071458339691 1820427.24003563821315765),3770,MTS_91051,MTS,91051,Sweetwater Rd & Ring Rd,32.65871257,-117.0642144,91051,0,,1,M-Street-E/B,
Point (6338660.63718730211257935 1868848.23571313917636871),3771,MTS_91072,MTS,91072,El Cajon Transit Center,32.79234967,-116.975665,91072,0,ecajtc,0,M-TC-Bus,ecajtc
Point (6338654.63719929754734039 1868642.23579706251621246),3772,MTS_91074,MTS,91074,El Cajon Transit Center,32.79178339,-116.9756798,91074,0,ecajtc,0,M-TC-Bus,ecajtc
Point (6338658.63719131052494049 1868558.23563697934150696),3773,MTS_91075,MTS,91075,El Cajon Transit Center,32.79155261,-116.9756649,91075,0,ecajtc,0,M-TC-Bus,ecajtc
Point (6338623.63693322241306305 1868614.235524982213974),3774,MTS_91076,MTS,91076,El Cajon Transit Center,32.79170585,-116.97578,91076,0,ecajtc,0,M-TC-Bus,ecajtc
Point (6341936.63588464260101318 1884277.2340545654296875),3775,MTS_91085,MTS,91085,Magnolia Av & Alexander Wy,32.83481613,-116.9653498,91085,0,,1,F-S/B,
Point (6337260.63637839257717133 1887106.23364590108394623),3776,MTS_91091,MTS,91091,Santee Town Center,32.84250209,-116.9806367,91091,0,santtc,0,M-TC-Bus,santtc
Point (6337217.63613630831241608 1887050.23342980444431305),3777,MTS_91092,MTS,91092,Santee Town Center,32.84234735,-116.9807754,91092,0,santtc,0,M-TC-Bus,santtc
Point (6283822.64515747129917145 1837876.23630556464195251),3778,MTS_91101,MTS,91101,12th & Imperial Transit Center,32.70605117,-117.1532246,91101,0,imp12,1,M-TC-Bus,imp12
Point (6283906.64531755447387695 1837712.2366335541009903),3779,MTS_91102,MTS,91102,12th & Imperial Transit Center,32.70560244,-117.152947,91102,0,imp12,1,M-TC-Bus,imp12
Point (6294020.64379030466079712 1837835.23704372346401215),3780,MTS_91103,MTS,91103,Imperial Av & Francis St,32.70617683,-117.1200735,91103,0,,1,M-Street-E/B,
Point (6254459.64876547455787659 1839932.23449014127254486),3781,MTS_91105,MTS,91105,Catalina Bl & Cedarbrae Ln,32.71096561,-117.2487361,91105,0,,1,F-S/B,
Point (6301597.64340005815029144 1835719.23766681551933289),3782,MTS_91106,MTS,91106,Ocean View Bl & 46th St,32.7005327,-117.0953876,91106,0,,1,N-W/B,
Point (6283662.64514937996864319 1841503.23594130575656891),3783,MTS_91107,MTS,91107,Park Bl & Broadway,32.71601546,-117.1538469,91107,0,citcol,1,N-S/B,citcol
Point (6283248.64368079602718353 1863954.23303398489952087),3785,MTS_91130,MTS,91130,Mission Valley Rd & Mission Center Rd,32.77770784,-117.155827,91130,0,,1,N-S/B,mivmic
Point (6282538.64411655068397522 1863614.23305781185626984),3786,MTS_91133,MTS,91133,Murray Canyon Rd & Metropolitan Dr,32.77675644,-117.1581272,91133,0,,1,F-S/B,
Point (6297631.64444230496883392 1821716.23909805715084076),3787,MTS_91136,MTS,91136,24th Street Transit Center,32.66195902,-117.1079043,91136,0,24tro,1,M-TC-Bus,24tro
Point (6297673.64468638598918915 1821593.23934406042098999),3788,MTS_91138,MTS,91138,24th Street Transit Center,32.66162193,-117.1077646,91138,0,24tro,0,,24tro
Point (6297795.64444237947463989 1821575.23905198276042938),3789,MTS_91139,MTS,91139,24th Street Transit Center,32.66157522,-117.1073677,91139,0,24tro,0,,24tro
Point (6283395.64371488988399506 1864035.23320005834102631),3790,MTS_91312,MTS,91312,Mission Valley Rd & Mission Center Rd,32.77793396,-117.155351,91312,0,,1,F-W/B,mivmic
Point (6310700.6425824761390686 1826887.23892664909362793),3791,MTS_92201,MTS,92201,Reo Dr & Albemarle St,32.67645882,-117.0655742,92201,0,,1,F-S/B,
Point (6338630.63691921532154083 1868676.2354009747505188),3792,MTS_92208,MTS,92208,El Cajon Transit Center,32.79187638,-116.9757587,92208,0,ecajtc,0,M-TC-Bus,ecajtc
Point (6338633.63724130392074585 1868845.23539106547832489),3793,MTS_92209,MTS,92209,El Cajon Transit Center,32.79234091,-116.9757527,92209,0,ecajtc,0,M-TC-Bus,ecajtc
Point (6338638.63723130524158478 1868955.23549914360046387),3794,MTS_92210,MTS,92210,El Cajon Transit Center,32.79264332,-116.975739,92210,0,ecajtc,1,M-TC-Bus,ecajtc
Point (6338665.63717730343341827 1868921.23589523136615753),3795,MTS_92212,MTS,92212,El Cajon Transit Center,32.79255039,-116.9756503,92212,0,ecajtc,1,M-TC-Bus,ecajtc
Point (6332033.64092688262462616 1813984.24176681041717529),3796,MTS_92251,MTS,92251,Southwestern College Transit Center,32.6414362,-116.995951,92251,0,swcoll,0,M-TC-Bus,swcoll
Point (6332096.64080089330673218 1813939.24185681343078613),3797,MTS_92252,MTS,92252,Southwestern College Transit Center,32.64131376,-116.9957453,92252,0,swcoll,0,M-TC-Bus,swcoll
Point (6331905.64085480570793152 1814075.24191290140151978),3798,MTS_92254,MTS,92254,Southwestern College Transit Center,32.64168378,-116.9963689,92254,0,swcoll,0,M-TC-Bus,swcoll
Point (6342291.34121197462081909 1784438.24606889486312866),3799,MTS_92260,MTS,92260,Airway Rd & La Media Rd,32.56043121,-116.9619756,92260,0,,2,F-E/B,
Point (6343833.64094889163970947 1783880.24620065093040466),3800,MTS_92262,MTS,92262,Avenida Costa Norte & Avenida Costa Azul,32.55892648,-116.9569581,92262,0,,1,M-Street-E/B,
Point (6344394.64113922417163849 1782778.24610805511474609),3801,MTS_92263,MTS,92263,Avenida Costa Este & Avenida De La Fuente,32.55590827,-116.9551133,92263,0,,1,F-S/B,
Point (6349691.64038771390914917 1782876.2465682327747345),3802,MTS_92265,MTS,92265,Siempre Viva Rd & Roll Dr,32.55627486,-116.9379259,92265,0,,1,N-E/B,
Point (6343759.64109688997268677 1781888.24624764919281006),3803,MTS_92266,MTS,92266,Siempre Viva Rd & Avenida Costa Brava,32.55345044,-116.9571544,92266,0,,1,N-W/B,
Point (6344442.64104321599006653 1782845.24630214273929596),3804,MTS_92267,MTS,92267,Avenida Costa Este & Avenida De La Fuente,32.5560933,-116.954959,92267,0,,1,N-N/B,
Point (6343827.64096088707447052 1783935.24609065055847168),3805,MTS_92268,MTS,92268,Avenida Costa Norte & Avenida Costa Azul,32.55907753,-116.9569788,92268,0,,1,N-W/B,
Point (6342259.6414722204208374 1784524.04576605558395386),3806,MTS_92270,MTS,92270,Airway Rd & La Media Rd,32.56066642,-116.9620804,92270,0,,2,N-W/B,
Point (6342135.64106404781341553 1785522.24586939811706543),3807,MTS_92271,MTS,92271,La Media Rd & SR-905 Eastbound Onramp,32.56340746,-116.962505,92271,0,,0,N-S/B,
Point (6313647.64095355570316315 1850459.23640197515487671),3808,MTS_94004,MTS,94004,Grove Transit Center,32.74130535,-117.0565903,94004,0,,0,M-TC-Bus,colgrv
Point (6313662.64092355966567993 1850555.23620997369289398),3809,MTS_94005,MTS,94005,Grove Transit Center,32.74156951,-117.056544,94005,0,,0,M-TC-Bus,grove
Point (6313677.64122164249420166 1850607.23643405735492706),3810,MTS_94006,MTS,94006,Grove Transit Center,32.74171274,-117.0564965,94006,0,,0,M-TC-Bus,grove
Point (6304508.64282739162445068 1839182.23730248212814331),3811,MTS_94017,MTS,94017,Euclid Ave Station,32.71011464,-117.0860158,94017,0,euctro,1,M-TC-Bus,euctro
Point (6269682.64587846398353577 1855561.23341581225395203),3812,MTS_94019,MTS,94019,Old Town Transit Center,32.75430957,-117.199712,94019,0,ottc_w,1,M-TC-Bus,ottc_w
Point (6269662.64591847360134125 1855617.23330381512641907),3813,MTS_94020,MTS,94020,Old Town Transit Center,32.75446297,-117.1997787,94020,0,ottc_w,1,M-TC-Bus,ottc_w
Point (6269606.64603047072887421 1855667.2335318922996521),3814,MTS_94024,MTS,94024,Old Town Transit Center,32.75459899,-117.1999623,94024,0,ottc_w,1,M-TC-Bus,ottc_w
Point (6269643.64595647156238556 1855546.23377388715744019),3815,MTS_94025,MTS,94025,Old Town Transit Center,32.75426737,-117.1998384,94025,0,ottc_w,1,M-TC-Bus,ottc_w
Point (6269798.6459745466709137 1855749.23369598388671875),3816,MTS_94027,MTS,94027,Old Town Transit Center,32.75482915,-117.1993403,94027,0,ottc_e,1,M-TC-Bus,ottc_e
Point (6269814.64594255387783051 1855683.23349989950656891),3817,MTS_94028,MTS,94028,Old Town Transit Center,32.75464817,-117.1992863,94028,0,ottc_e,1,M-TC-Bus,ottc_e
Point (6269833.64590455591678619 1855624.23328980803489685),3818,MTS_94030,MTS,94030,Old Town Transit Center,32.75448649,-117.1992227,94030,0,ottc_e,1,M-TC-Bus,ottc_e
Point (6269842.64588655531406403 1855755.23335589468479156),3819,MTS_94031,MTS,94031,Old Town Transit Center,32.75484674,-117.1991973,94031,0,ottc_e,1,M-TC-Bus,ottc_e
Point (6269865.64616863429546356 1855567.23373189568519592),3820,MTS_94034,MTS,94034,Old Town Transit Center,32.75433064,-117.199117,94034,0,ottc_e,1,M-TC-Bus,ottc_e
Point (6279277.64440496265888214 1859676.23371598124504089),3821,MTS_94036,MTS,94036,Fashion Valley Transit Center,32.7658551,-117.1686231,94036,0,fasvtc,0,M-TC-Bus,fasvt2
Point (6279117.64472496509552002 1859628.23348389565944672),3822,MTS_94038,MTS,94038,Fashion Valley Transit Center,32.7657193,-117.1691422,94038,0,fasvtc,0,M-TC-Bus,fasvtc
Point (6279057.64484496414661407 1859613.23351389169692993),3823,MTS_94039,MTS,94039,Fashion Valley Transit Center,32.76567663,-117.1693369,94039,0,fasvtc,0,M-TC-Bus,fasvtc
Point (6278981.64466889202594757 1859594.23355188965797424),3824,MTS_94040,MTS,94040,Fashion Valley Transit Center,32.76562257,-117.1695836,94040,0,fasvtc,0,M-TC-Bus,fasvtc
Point (6278916.6447988897562027 1859578.23358389735221863),3825,MTS_94041,MTS,94041,Fashion Valley Transit Center,32.76557702,-117.1697945,94041,0,fasvtc,0,M-TC-Bus,fasvtc
Point (6278858.64458680152893066 1859558.23362389206886292),3826,MTS_94042,MTS,94042,Fashion Valley Transit Center,32.76552064,-117.1699826,94042,0,fasvtc,0,M-TC-Bus,fasvtc
Point (6278841.64462080597877502 1859517.23370589315891266),3827,MTS_94043,MTS,94043,Fashion Valley Transit Center,32.76540755,-117.1700367,94043,0,fasvtc,1,M-TC-Bus,fasvtc
Point (6278906.64481888711452484 1859538.23333580791950226),3828,MTS_94044,MTS,94044,Fashion Valley Transit Center,32.76546684,-117.1698259,94044,0,fasvtc,0,M-TC-Bus,fasvtc
Point (6278965.64470088481903076 1859552.23363588750362396),3829,MTS_94045,MTS,94045,Fashion Valley Transit Center,32.76550675,-117.1696344,94045,0,fasvtc,0,M-TC-Bus,fasvtc
Point (6279169.64462096989154816 1859603.23353388905525208),3830,MTS_94048,MTS,94048,Fashion Valley Transit Center,32.76565186,-117.1689723,94048,0,fasvtc,0,M-TC-Bus,fasvtc
Point (6279006.64461888372898102 1859557.23329780995845795),3831,MTS_94050,MTS,94050,Fashion Valley Transit Center,32.76552148,-117.1695012,94050,0,fasvtc,0,M-TC-Train-W/B,fasvtc
Point (6327688.63846205174922943 1865064.23540714383125305),3832,MTS_94053,MTS,94053,Grossmont Transit Center,32.78173492,-117.0112763,94053,0,grotro,1,M-TC-Train-N/B,grotro
Point (6327696.63844604790210724 1865107.23532114923000336),3833,MTS_94055,MTS,94055,Grossmont Transit Center,32.78185325,-117.0112513,94055,0,grotro,1,M-TC-Train-N/B,grotro
Point (6279610.6443951427936554 1862636.2330453097820282),3834,MTS_94059,MTS,94059,Ulric St & Fashion Hills Bl,32.77399814,-117.1676246,94059,0,,1,N-N/B,
Point (6270243.64508455991744995 1868928.23194423317909241),3835,MTS_94094,MTS,94094,Clairemont Dr & Hartford Ct,32.79106011,-117.1982828,94094,0,,1,F-E/B,
Point (6265812.044367715716362 1897251.42825047671794891),3836,MTS_95030,MTS,95030,UTC Transit Center,32.868789,-117.2135538,95030,0,utc,1,M-TC-Bus,utc
Point (6265821.04402163624763489 1897169.32834905385971069),3837,MTS_95031,MTS,95031,UTC Transit Center,32.86856359,-117.213522,95031,0,utc,1,M-TC-Bus,utc
Point (6265758.64421205222606659 1897350.52844597399234772),3838,MTS_95032,MTS,95032,UTC Transit Center,32.86906,-117.2137307,95032,0,utc,1,M-TC-Bus,utc
Point (6265770.34431988000869751 1897097.72842665016651154),3839,MTS_95033,MTS,95033,UTC Transit Center,32.86836552,-117.213685,95033,0,utc,1,M-TC-Bus,utc
Point (6265812.044367715716362 1897418.52830997109413147),3840,MTS_95034,MTS,95034,UTC Transit Center,32.86924824,-117.2135588,95034,0,utc,1,M-TC-Bus,utc
Point (6265969.64411813020706177 1898649.22827638685703278),3841,MTS_95036,MTS,95036,La Jolla Village Dr & Genesee Av,32.87263456,-117.2130826,95036,0,,1,F-E/B,ljgenE
Point (6265765.74426347017288208 1897512.52845005691051483),3842,MTS_95037,MTS,95037,UTC Transit Center,32.8695054,-117.2137124,95037,0,utc,0,M-TC-Bus,utc
Point (6265769.64419005811214447 1897447.92851364612579346),3843,MTS_95039,MTS,95039,UTC Transit Center,32.86932796,-117.2136978,95039,0,utc,0,M-TC-Bus,utc
Point (6304550.64471188187599182 1800194.24211589992046356),3844,MTS_96004,MTS,96004,Palomar Street Transit Center,32.60296427,-117.0848644,96004,0,paltro,1,M-TC-Bus,paltro
Point (6337221.63612830638885498 1887140.23324981331825256),3845,MTS_96006,MTS,96006,Santee Town Center,32.84259478,-116.9807644,96006,0,santtc,0,M-TC-Bus,santtc
Point (6280302.64563579857349396 1840692.23592288792133331),3846,MTS_96010,MTS,96010,Front St & F St,32.71370605,-117.1647471,96010,0,,1,N-S/B,froF
Point (6259627.6479438841342926 1843655.23426197469234467),3847,MTS_96017,MTS,96017,Rosecrans St & Canon St,32.7213324,-117.23205,96017,0,,1,F-W/B,roscan
Point (6306834.64178431034088135 1853131.23597922921180725),3848,MTS_96024,MTS,96024,University Av & 54th St,32.74850203,-117.0788149,96024,0,,1,F-E/B,univ54
Point (6308642.6427614688873291 1827548.23891697824001312),3849,MTS_96025,MTS,96025,Harbison Av & E 16th St,32.67823103,-117.0722787,96025,0,,1,F-N/B,
Point (6308597.64285147190093994 1827483.23904697597026825),3850,MTS_96027,MTS,96027,Harbison Av & E 16th St,32.67805142,-117.0724233,96027,0,,0,N-S/B,
Point (6269624.64599446952342987 1855736.23339389264583588),3852,MTS_96034,MTS,96034,Old Town Transit Center,32.75478907,-117.1999058,96034,0,ottc_w,1,M-TC-Bus,ottc_w
Point (6278148.64567871391773224 1843002.23523989319801331),3854,MTS_97004,MTS,97004,Ash St & Pacific Hwy,32.72000249,-117.171816,97004,0,,1,F-W/B,ashpac
Point (6275061.64266638457775116 1904076.22792105376720428),4004,MTS_98525,MTS,98525,6310 Nancy Ridge Dr (Nancy Ridge Tech Pk & 6349),32.88777685,-117.1836303,98525,0,,1,M-Street-N/B,
Point (6276750.64256921410560608 1903607.22820289433002472),4005,MTS_98526,MTS,98526,6650 Nancy Ridge Dr & 6767 (@ Fire Hydrant After D,32.88652934,-117.178115,98526,0,,1,M-Street-E/B,
Point (6277712.6426137238740921 1903285.22819073498249054),4006,MTS_98527,MTS,98527,Phage Biotechnology,32.88566788,-117.1749722,98527,0,,1,M-Street-E/B,nancar
Point (6276235.64261497557163239 1904629.22779931128025055),4015,MTS_98552,MTS,98552,Brown Deer Rd & Ferris Sq,32.88932549,-117.1798222,98552,0,,0,,
Point (6276580.64258113503456116 1904633.2281193882226944),4016,MTS_98553,MTS,98553,9215 Brown Deer Rd,32.88934494,-117.1786985,98553,0,,0,,
Point (6277642.64242564141750336 1904185.22803114354610443),4017,MTS_98554,MTS,98554,9339 Carroll Park Dr,32.88813965,-117.1752262,98554,0,,0,,
Point (6277911.64254380762577057 1903974.22812506556510925),4018,MTS_98555,MTS,98555,9449 Carroll Park Dr,32.88756631,-117.1743439,98555,0,,0,,
Point (6277846.64234572649002075 1903510.22806881368160248),4019,MTS_98556,MTS,98556,Nancy Ridge Dr & Carrol Rd (Carroll Ridge Bus Pk),32.88628952,-117.1745422,98556,0,,0,,
Point (6272543.64278113842010498 1904504.22804930806159973),4020,MTS_98557,MTS,98557,5960 Nancy Ridge Dr (Sorrento Vista Indu,32.88889088,-117.1918448,98557,0,,0,,
Point (6272222.64309504628181458 1905550.22759772837162018),4021,MTS_98558,MTS,98558,5280 Carroll Canyon Rd,32.89175763,-117.1929213,98558,0,,0,,
Point (6271481.64293663203716278 1905710.22793389856815338),4022,MTS_98559,MTS,98559,Youngstown Wy & Oberlin Dr,32.89217891,-117.1953398,98559,0,,0,,
Point (6266810.64374847710132599 1905274.22749355435371399),4024,MTS_98561,MTS,98561,Sorrento Valley Rd & Across From Websense,32.89086333,-117.2105424,98561,0,,0,,
Point (6332275.64077097177505493 1813813.24210880696773529),4028,MTS_98998,MTS,98998,Southwestern College Transit Center,32.64097099,-116.995161,98998,0,swcoll,0,,swcoll
Point (6332202.64091697335243225 1813867.24167272448539734),4029,MTS_98999,MTS,98999,Southwestern College Transit Center,32.64111797,-116.9953993,98999,0,swcoll,0,M-TC-Bus,swcoll
Point (6306710.64367271959781647 1821581.23936806619167328),4030,MTS_99002,MTS,99002,Euclid Av & Sweetwater Rd,32.66178978,-117.078403,99002,0,,1,F-N/B,eucswt
Point (6306650.64346463978290558 1821660.23953814804553986),4031,MTS_99003,MTS,99003,Euclid Av & Sweetwater Rd,32.66200559,-117.0785999,99003,0,,1,N-S/B,eucswt
Point (6283259.64529922604560852 1838410.2362218052148819),4032,MTS_99005,MTS,99005,10th Av & Park Bl (Petco Park),32.70750534,-117.1550698,99005,0,,1,N-E/B,
Point (6283211.64539521932601929 1838205.03650097548961639),4033,MTS_99006,MTS,99006,Park Bl & 10th Av (Petco Park),32.70694025,-117.1552201,99006,0,,1,M-Street-N/B,
Point (6283437.64527130126953125 1838710.2362779825925827),4034,MTS_99010,MTS,99010,11th Av & K St,32.70833408,-117.1544996,99010,0,,1,N-N/B,
Point (6301339.641619473695755 1864794.23430672287940979),4035,MTS_99015,MTS,99015,Grantville Trolley Station,32.78043436,-117.0969939,99015,0,gratro,1,M-TC-Bus,gratro
