OBJECTID,stop_UID,stop_agenc,stop_id,stop_name,stop_lat,stop_lon,stop_code,location_t,parent_sta,wheelchair,intersecti,stop_place
4229,MTS_99339,MTS,99339,Highland Av & Division St,32.68534183,-117.1013684,99339,0,,1,F-N/B,
4228,MTS_99338,MTS,99338,Highland Av & 4th St,32.6819729,-117.1000684,99338,0,,1,F-N/B,
4232,MTS_99343,MTS,99343,11th Av & C St,32.7165295,-117.154587,99343,0,11tbro,1,N-N/B,11tbro
4231,MTS_99342,MTS,99342,Broadway & Park Bl,32.71583248,-117.1540629,99342,0,citcol,2,F-W/B,citcol
4219,MTS_99326,MTS,99326,Woodman St & Bullock Dr,32.69543582,-117.0498323,99326,0,,1,N-S/B,
4218,MTS_99325,MTS,99325,Woodman St & Plaza Bl,32.69697535,-117.0518908,99325,0,,1,M-Street-N/B,
4227,MTS_99337,MTS,99337,Highland Av & 8th St,32.6786561,-117.0987787,99337,0,,1,F-N/B,hig8th
4220,MTS_99327,MTS,99327,Woodman St & Bullock Dr,32.69568693,-117.0496785,99327,0,,1,F-N/B,
4466,MTS_,MTS,,Washington Street Station,32.74163494,-117.1843889,,1,,,,
4453,MTS_,MTS,,Spring Street Station,32.75686007,-117.0172155,,1,,,,
6142,NCTD_28107,NCTD,28107,San Diego - Santa Fe Depot,32.716895,-117.170069,28107,0,,0,,CSTSDS
6134,NCTD_28007,NCTD,28007,San Diego - Santa Fe Depot,32.71887,-117.17007,28007,0,,0,,CSTSDS
4450,MTS_,MTS,,Seaport Village Station,32.71192306,-117.1685971,,1,,,,
4449,MTS_,MTS,,SDSU Transit Center,32.7733079,-117.0706954,,1,,,,
4452,MTS_,MTS,,Spring Street Station,32.75685196,-117.0174581,,1,,,,
4451,MTS_,MTS,,Santa Fe Depot,32.71763712,-117.1698281,,1,,,,
4393,MTS_,MTS,,Courthouse Station,32.71664409,-117.1660599,,1,,,,
4392,MTS_,MTS,,Convention Center Station,32.70893214,-117.1634522,,1,,,,
4399,MTS_,MTS,,Euclid Ave Station,32.70954699,-117.085948,,1,,,,
4396,MTS_,MTS,,Encanto/62nd St Trolley Station,32.7103585,-117.0636502,,1,,,,
4388,MTS_,MTS,,City College Trolley Station,32.71581964,-117.1539392,,1,,,,
4387,MTS_,MTS,,City College Station,32.71630698,-117.1542349,,1,,,,
4391,MTS_,MTS,,County Center/Little Italy Station,32.72142393,-117.1699509,,1,,,,
4389,MTS_,MTS,,Civic Center Station,32.71674108,-117.162468,,1,,,,
4383,MTS_,MTS,,Barrio Logan Station,32.69802393,-117.1465879,,1,,,,
4380,MTS_,MTS,,Alvarado Station,32.77736594,-117.0568321,,1,,,,
4386,MTS_,MTS,,Lemon Grove Depot,32.74338603,-117.0307311,,1,,,,
4385,MTS_,MTS,,Broadway & Kettner Bl,32.71571435,-117.1688938,,1,,,,
4375,MTS_,MTS,,8th Street Transit Center,32.6750042,-117.113301,,1,,,,
4374,MTS_,MTS,,8th Street Station,32.67487514,-117.1130881,,1,,,,
4378,MTS_,MTS,,America Plaza Station,32.71616941,-117.1689802,,1,,,,
4377,MTS_,MTS,,America Plaza Trolley Station,32.7170022,-117.1683545,,1,,,,
4428,MTS_,MTS,,Middletown Station,32.733609,-117.174831,,1,,,,
4427,MTS_,MTS,,Massachusetts Ave Station,32.72352489,-117.0395849,,1,,,,
4448,MTS_,MTS,,SDSU Station,32.77327008,-117.0705961,,1,,,,
4437,MTS_,MTS,,Pacific Fleet Station,32.68600505,-117.1247289,,1,,,,
4424,MTS_,MTS,,La Mesa Blvd Station,32.76501905,-117.0205519,,1,,,,
4420,MTS_,MTS,,12th & Imperial Station Bayside,32.70522905,-117.1543179,,1,,,,
4426,MTS_,MTS,,Park & Market Station,32.71097994,-117.153768,,1,,,,
4425,MTS_,MTS,,Park & Market Trolley Station,32.71153707,-117.1539928,,1,,,,
4417,MTS_,MTS,,University & I-15,32.75003158,-117.1086754,,1,,,,
4416,MTS_,MTS,,El Cajon Blvd & I-15,32.75481277,-117.1088892,,1,,,,
4419,MTS_,MTS,,12th & Imperial Transit Center,32.70568488,-117.152875,,1,,,,
4418,MTS_,MTS,,University & I-15,32.7493694,-117.1089226,,1,,,,
4406,MTS_,MTS,,Gaslamp Quarter Station,32.70684448,-117.1596809,,1,,,,
4400,MTS_,MTS,,Euclid Ave Station,32.71002276,-117.0861905,,1,,,,
4415,MTS_,MTS,,El Cajon Blvd & I-15,32.75556656,-117.1086704,,1,,,,
4411,MTS_,MTS,,Harborside Station,32.69126696,-117.1328042,,1,,,,
3779,MTS_91102,MTS,91102,12th & Imperial Transit Center,32.70560244,-117.152947,91102,0,imp12,1,M-TC-Bus,imp12
3778,MTS_91101,MTS,91101,12th & Imperial Transit Center,32.70605117,-117.1532246,91101,0,imp12,1,M-TC-Bus,imp12
3782,MTS_91106,MTS,91106,Ocean View Bl & 46th St,32.7005327,-117.0953876,91106,0,,1,N-W/B,
3780,MTS_91103,MTS,91103,Imperial Av & Francis St,32.70617683,-117.1200735,91103,0,,1,M-Street-E/B,
3767,MTS_91040,MTS,91040,Euclid Ave Station,32.70995542,-117.0855819,91040,0,euctro,1,M-TC-Bus,euctro
3766,MTS_91039,MTS,91039,Euclid Ave Station,32.70995421,-117.0857607,91039,0,euctro,1,M-TC-Bus,euctro
3769,MTS_91043,MTS,91043,Euclid Av & Euclid Health Center,32.70724308,-117.0851141,91043,0,,1,M-Street-S/B,
3768,MTS_91041,MTS,91041,Euclid Ave Station,32.71011824,-117.0862954,91041,0,euctro,1,M-TC-Bus,euctro
3763,MTS_91035,MTS,91035,Euclid Ave Station,32.70995836,-117.0863654,91035,0,euctro,1,M-TC-Bus,euctro
3762,MTS_91033,MTS,91033,Euclid Ave Station,32.70995988,-117.0861411,91033,0,euctro,1,M-TC-Bus,euctro
3765,MTS_91038,MTS,91038,Euclid Ave Station,32.709787,-117.0861005,91038,0,euctro,1,M-TC-Bus,euctro
3764,MTS_91037,MTS,91037,Euclid Ave Station,32.70979656,-117.0863119,91037,0,euctro,1,M-TC-Bus,euctro
3736,MTS_90004,MTS,90004,Palm St,32.73289508,-117.1763864,90004,0,,0,,admbol
3733,MTS_90001,MTS,90001,Palm St,32.73284345,-117.176527,90001,0,,0,,admbol
3761,MTS_91032,MTS,91032,Euclid Ave Station,32.71000728,-117.0860408,91032,0,euctro,1,M-TC-Bus,euctro
3760,MTS_91031,MTS,91031,Euclid Ave Station,32.70998947,-117.0862357,91031,0,euctro,1,M-TC-Bus,euctro
3854,MTS_97004,MTS,97004,Ash St & Pacific Hwy,32.72000249,-117.171816,97004,0,,1,F-W/B,ashpac
3850,MTS_96027,MTS,96027,Harbison Av & E 16th St,32.67805142,-117.0724233,96027,0,,0,N-S/B,
4031,MTS_99003,MTS,99003,Euclid Av & Sweetwater Rd,32.66200559,-117.0785999,99003,0,,1,N-S/B,eucswt
4030,MTS_99002,MTS,99002,Euclid Av & Sweetwater Rd,32.66178978,-117.078403,99002,0,,1,F-N/B,eucswt
3846,MTS_96010,MTS,96010,Front St & F St,32.71370605,-117.1647471,96010,0,,1,N-S/B,froF
3811,MTS_94017,MTS,94017,Euclid Ave Station,32.71011464,-117.0860158,94017,0,euctro,1,M-TC-Bus,euctro
3849,MTS_96025,MTS,96025,Harbison Av & E 16th St,32.67823103,-117.0722787,96025,0,,1,F-N/B,
3848,MTS_96024,MTS,96024,University Av & 54th St,32.74850203,-117.0788149,96024,0,,1,F-E/B,univ54
3808,MTS_94004,MTS,94004,Grove Transit Center,32.74130535,-117.0565903,94004,0,,0,M-TC-Bus,colgrv
3791,MTS_92201,MTS,92201,Reo Dr & Albemarle St,32.67645882,-117.0655742,92201,0,,1,F-S/B,
3810,MTS_94006,MTS,94006,Grove Transit Center,32.74171274,-117.0564965,94006,0,,0,M-TC-Bus,grove
3809,MTS_94005,MTS,94005,Grove Transit Center,32.74156951,-117.056544,94005,0,,0,M-TC-Bus,grove
3787,MTS_91136,MTS,91136,24th Street Transit Center,32.66195902,-117.1079043,91136,0,24tro,1,M-TC-Bus,24tro
3783,MTS_91107,MTS,91107,Park Bl & Broadway,32.71601546,-117.1538469,91107,0,citcol,1,N-S/B,citcol
3789,MTS_91139,MTS,91139,24th Street Transit Center,32.66157522,-117.1073677,91139,0,24tro,0,,24tro
3788,MTS_91138,MTS,91138,24th Street Transit Center,32.66162193,-117.1077646,91138,0,24tro,0,,24tro
3657,MTS_88918,MTS,88918,I-15 Centerline Sta & El Cajon Bl,32.75551349,-117.1086728,88918,0,i15eln,0,F-N/B,i15eln
3656,MTS_88917,MTS,88917,I-15 Centerline Sta & University Av,32.74941963,-117.1089312,88917,0,i15uns,0,F-S/B,i15uns
3659,MTS_88920,MTS,88920,Saipan St & Potomac St,32.68134592,-117.0558329,88920,0,,0,F-N/B,saipot
3658,MTS_88919,MTS,88919,I-15 Centerline Sta & El Cajon Bl,32.75487017,-117.1088952,88919,0,i15els,0,F-S/B,i15els
3651,MTS_88910,MTS,88910,Juan St & Harney St,32.75415395,-117.1939879,88910,0,,0,F-W/B,
3644,MTS_88903,MTS,88903,Sunset Bl & St James Pl,32.75113659,-117.1830433,88903,0,,0,N-E/B,
3655,MTS_88916,MTS,88916,I-15 Centerline Sta & University Av,32.74998335,-117.1086547,88916,0,i15unn,0,F-N/B,i15unn
3652,MTS_88911,MTS,88911,Juan St & Mason St,32.75518786,-117.1962603,88911,0,,0,N-E/B,
3641,MTS_88900,MTS,88900,Sunset Bl & Witherby St,32.75131701,-117.1875607,88900,0,,0,N-W/B,sunwit
3640,MTS_88899,MTS,88899,12th & Imperial Transit Center,32.70555096,-117.1522829,88899,0,imp12,0,N-S/B,imp12
3643,MTS_88902,MTS,88902,Sunset Bl & St James Pl,32.75130447,-117.1830506,88902,0,,0,F-W/B,
3642,MTS_88901,MTS,88901,Sunset Bl & Couts St,32.75112298,-117.1873049,88901,0,,0,N-E/B,sunwit
3627,MTS_88880,MTS,88880,Euclid Av & Wightman St,32.74754584,-117.0921258,88880,0,,0,F-N/B,
3626,MTS_88879,MTS,88879,Wightman St & 40th St,32.74772807,-117.1093057,88879,0,,0,F-E/B,
3632,MTS_88891,MTS,88891,47th St Trolley Station,32.70832954,-117.0937979,88891,0,,0,N-S/B,
3631,MTS_88890,MTS,88890,47th St & Imperial Av,32.70373879,-117.0935066,88890,0,,0,N-N/B,
3710,MTS_88980,MTS,88980,El Cajon Bl & Euclid Av,32.75619517,-117.0920347,88980,0,,0,N-W/B,elceuc
3709,MTS_88979,MTS,88979,El Cajon Bl & Euclid Av,32.7560106,-117.091855,88979,0,,0,F-E/B,elceuc
3716,MTS_88998,MTS,88998,Hotel Circle S & 1865,32.75897863,-117.1801731,88998,0,,0,M-Street-E/B,
3711,MTS_88984,MTS,88984,14th St & F St,32.71373903,-117.1519106,88984,0,,0,F-N/B,
3675,MTS_88938,MTS,88938,University Av & College Av,32.75214751,-117.0662602,88938,0,,0,N-E/B,coluni
3672,MTS_88934,MTS,88934,Alleghany St & Westport St,32.68004863,-117.0653231,88934,0,,0,F-W/B,
3696,MTS_88961,MTS,88961,Orange Av & 52nd St,32.75310661,-117.0832603,88961,0,,0,F-E/B,
3678,MTS_88943,MTS,88943,Orange Av & 54th St,32.75308636,-117.080312,88943,0,,0,N-E/B,oran54
3669,MTS_88931,MTS,88931,Paradise Valley Rd & Munda Rd,32.6891758,-117.06287,88931,0,,0,N-W/B,
3668,MTS_88930,MTS,88930,Paradise Valley Rd & Potomac St,32.6884657,-117.048807,88930,0,,0,N-W/B,
3671,MTS_88933,MTS,88933,Alleghany St & Munda Rd,32.68129156,-117.0607294,88933,0,,0,F-W/B,
3670,MTS_88932,MTS,88932,Plaza Bl & Manchester St,32.68493102,-117.0709603,88932,0,,0,N-W/B,
3665,MTS_88927,MTS,88927,Plaza Bl & Manchester St,32.6845625,-117.070664,88927,0,,0,N-E/B,
3664,MTS_88926,MTS,88926,Plaza Bl & Harbison Ave,32.68166196,-117.073845,88926,0,,0,F-E/B,
3667,MTS_88929,MTS,88929,Paradise Valley Rd & Potomac St,32.68806064,-117.0489671,88929,0,,0,N-E/B,
3666,MTS_88928,MTS,88928,Paradise Valley Rd & Munda Rd,32.68890048,-117.0626916,88928,0,,0,F-E/B,
4176,MTS_99257,MTS,99257,Sweetwater Rd & Tyler St,32.73102138,-117.0145875,99257,0,,1,N-S/B,
4175,MTS_99256,MTS,99256,Sweetwater Rd & Tyler St,32.73003297,-117.0144196,99256,0,,1,N-N/B,
4178,MTS_99259,MTS,99259,Broadway & Sweetwater Rd,32.74507808,-117.0201798,99259,0,,1,F-W/B,
4177,MTS_99258,MTS,99258,Broadway & Sweetwater Rd,32.74485626,-117.020051,99258,0,,0,N-E/B,
4170,MTS_99250,MTS,99250,College Av & College Grove Dr,32.7439908,-117.0531936,99250,0,,1,F-S/B,colcol
4162,MTS_99240,MTS,99240,Madera St & Bittern St,32.71655861,-117.0526932,99240,0,,2,F-W/B,
4172,MTS_99252,MTS,99252,Jamacha Rd & Cardiff St,32.71819304,-117.0249031,99252,0,,1,M-Street-E/B,
4171,MTS_99251,MTS,99251,Skyline Dr & Mt Vernon St,32.7315638,-117.0267506,99251,0,,1,N-N/B,
4159,MTS_99237,MTS,99237,Broadway & 65th St,32.71596284,-117.0572265,99237,0,,0,M-Street-W/B,
4158,MTS_99236,MTS,99236,65th St & Brooklyn Av,32.71342667,-117.0579608,99236,0,,1,F-N/B,
4161,MTS_99239,MTS,99239,Broadway & Madera St,32.71583871,-117.053506,99239,0,,1,N-E/B,
4160,MTS_99238,MTS,99238,Broadway & 65th St,32.7158316,-117.0575407,99238,0,,0,F-E/B,
4155,MTS_99233,MTS,99233,Brooklyn Av & 63rd St,32.71324653,-117.0623709,99233,0,,1,N-W/B,
4125,MTS_99199,MTS,99199,El Cajon Bl & Texas St,32.75545774,-117.1393217,99199,0,,1,F-W/B,
4157,MTS_99235,MTS,99235,Brooklyn Av & 65th St,32.7132456,-117.0583297,99235,0,,1,F-W/B,
4156,MTS_99234,MTS,99234,Brooklyn Av & Stork St,32.71311932,-117.0608189,99234,0,,2,F-E/B,
4199,MTS_99302,MTS,99302,4th St & U Av,32.6853627,-117.0870812,99302,0,,1,F-W/B,
4197,MTS_99291,MTS,99291,La Mesa Bl & University Av,32.7678116,-117.0156355,99291,0,,1,F-S/B,
4201,MTS_99304,MTS,99304,4th St & Laurel Av,32.6830339,-117.0952588,99304,0,,1,N-W/B,
4200,MTS_99303,MTS,99303,4th St & Palm Av,32.68417427,-117.0912787,99303,0,,1,N-W/B,
4194,MTS_99288,MTS,99288,18th St & C Av,32.66808777,-117.1008249,99288,0,,1,F-W/B,
4193,MTS_99286,MTS,99286,18th St & Highland Av,32.66964963,-117.0951273,99286,0,,1,N-W/B,high18
4196,MTS_99290,MTS,99290,D Av & Plaza Bl,32.67538897,-117.102244,99290,0,,2,N-S/B,
4195,MTS_99289,MTS,99289,D Av & Plaza Bl,32.67514905,-117.1019622,99289,0,,1,N-N/B,
4190,MTS_99281,MTS,99281,18th St & C St,32.66787097,-117.1007773,99281,0,,1,N-E/B,
4189,MTS_99279,MTS,99279,Paradise Valley Rd & Plaza Bl,32.68902206,-117.0672505,99279,0,,1,F-W/B,
4192,MTS_99285,MTS,99285,18th St & L Av,32.67077924,-117.0911119,99285,0,,1,N-W/B,
4191,MTS_99282,MTS,99282,18th St & Harding Av,32.66620281,-117.1074939,99282,0,,2,N-W/B,
4181,MTS_99262,MTS,99262,Camino Del Rio S & 3160,32.77382673,-117.12461,99262,0,,1,M-Street-W/B,
4179,MTS_99260,MTS,99260,Camino Del Rio N & 3456,32.778567,-117.1189016,99260,0,,1,M-Street-W/B,
4188,MTS_99276,MTS,99276,Paradise Valley Rd & Plaza Entrada,32.68880525,-117.067203,99276,0,,1,N-E/B,
4182,MTS_99263,MTS,99263,Camino Del Rio S & 2828,32.77077838,-117.1319842,99263,0,,1,M-Street-W/B,
4079,MTS_99093,MTS,99093,University Av & University Sq,32.75038806,-117.0700932,99093,0,,1,F-E/B,
4078,MTS_99090,MTS,99090,University Av & College Av,32.75257465,-117.0648835,99090,0,,1,N-E/B,coluni
4081,MTS_99095,MTS,99095,SDSU Transit Center,32.77290675,-117.0700556,99095,0,sdsutc,1,M-TC-Bus,sdsutc
4080,MTS_99094,MTS,99094,SDSU Transit Center,32.77312869,-117.0701586,99094,0,sdsutc,1,M-TC-Bus,sdsutc
4044,MTS_99039,MTS,99039,Front St & Broadway,32.71581374,-117.1648048,99039,0,,1,N-S/B,frobro
4043,MTS_99038,MTS,99038,Fairmount Av & Home Av,32.72853475,-117.0993404,99038,0,,1,F-S/B,faihom
4077,MTS_99087,MTS,99087,Akins Av & Encanto/62nd St Trolley Station,32.71029635,-117.0637806,99087,0,enctro,1,N-W/B,enctro
4045,MTS_99040,MTS,99040,College Av & El Cajon Bl,32.76227535,-117.0667721,99040,0,,1,F-N/B,elccol
4038,MTS_99025,MTS,99025,Pacific Hwy & Broadway,32.71615347,-117.1708589,99025,0,,1,F-N/B,bropac
4037,MTS_99022,MTS,99022,Grape St & Pacific Hwy,32.72434895,-117.1720435,99022,0,,1,N-E/B,pacgra
4042,MTS_99037,MTS,99037,Fairmount Av & Home Av,32.72862462,-117.0990616,99037,0,,1,N-N/B,faihom
4039,MTS_99026,MTS,99026,Broadway & Pacific Hwy,32.71559841,-117.1704727,99026,0,,1,F-E/B,bropac
4033,MTS_99006,MTS,99006,Park Bl & 10th Av (Petco Park),32.70694025,-117.1552201,99006,0,,1,M-Street-N/B,
4032,MTS_99005,MTS,99005,10th Av & Park Bl (Petco Park),32.70750534,-117.1550698,99005,0,,1,N-E/B,
4036,MTS_99017,MTS,99017,SDSU Transit Center,32.7731391,-117.0706597,99017,0,sdsutc,1,M-TC-Bus,sdsutc
4034,MTS_99010,MTS,99010,11th Av & K St,32.70833408,-117.1544996,99010,0,,1,N-N/B,
4101,MTS_99126,MTS,99126,Fairmount Av & Olive St,32.735412,-117.1008635,99126,0,,1,F-N/B,
4100,MTS_99125,MTS,99125,Fairmount Av & Redwood St,32.73892212,-117.1008226,99125,0,,1,F-N/B,
4109,MTS_99148,MTS,99148,43rd St & Delta St,32.68911845,-117.1025359,99148,0,,1,N-S/B,delt43
4102,MTS_99127,MTS,99127,Fairmount Av & Laurel St,32.73172297,-117.1009417,99127,0,,1,F-N/B,
4094,MTS_99114,MTS,99114,Division St & 58th St,32.69295657,-117.0732352,99114,0,,1,M-Street-W/B,
4093,MTS_99113,MTS,99113,Mariposa Pl & 5739,32.68947723,-117.0723739,99113,0,,1,N-N/B,
4096,MTS_99118,MTS,99118,1st Av & Broadway,32.715926,-117.1637493,99118,0,,1,F-N/B,1stbro
4095,MTS_99117,MTS,99117,Woodman St & Jamie Av,32.68500204,-117.043959,99117,0,,1,F-S/B,
4090,MTS_99108,MTS,99108,Encanto/62nd St Trolley Stn,32.71017768,-117.0634382,99108,0,enctro,1,F-E/B,enctro
4089,MTS_99107,MTS,99107,Woodman St & Skyline Dr,32.70089511,-117.0547806,99107,0,,0,F-S/B,woosky
4092,MTS_99112,MTS,99112,Mariposa Pl & Rachael Av,32.68836342,-117.0757632,99112,0,,1,N-E/B,
4091,MTS_99110,MTS,99110,Woodman St & Paradise Valley Rd,32.68877767,-117.0462129,99110,0,,1,N-N/B,woopar
4083,MTS_99097,MTS,99097,College Av & SDSU Transit Center,32.77291614,-117.0698833,99097,0,,1,N-S/B,sdsuco
4082,MTS_99096,MTS,99096,SDSU Transit Center,32.7730452,-117.0715535,99096,0,sdsutc,1,M-TC-Bus,sdsutc
4088,MTS_99106,MTS,99106,Woodman St & Skyline Dr,32.70171572,-117.054541,99106,0,,1,F-N/B,woosky
4084,MTS_99098,MTS,99098,70th St Trolley Station,32.77214037,-117.0417872,99098,0,70tSta,1,M-TC-Bus,70tSta
3421,MTS_60729,MTS,60729,Parkside Av & Alta View Dr,32.67542863,-117.0427452,60729,0,,1,F-S/B,
3420,MTS_60728,MTS,60728,Woodman St & Alta View Dr,32.67609513,-117.0403919,60728,0,,1,N-S/B,wooalt
3423,MTS_60731,MTS,60731,Parkside Av & Dusk Dr,32.67053298,-117.047101,60731,0,,1,N-S/B,pardus
3422,MTS_60730,MTS,60730,Parkside Av & Annmar Dr,32.67180893,-117.044019,60730,0,,2,F-S/B,
3417,MTS_60725,MTS,60725,Woodman St & Doriana St,32.68647931,-117.0450319,60725,0,,1,M-Street-S/B,
3416,MTS_60724,MTS,60724,Woodman St & Paradise Valley Rd,32.68855629,-117.0464449,60724,0,,0,F-S/B,woopar
3419,MTS_60727,MTS,60727,Woodman St & Wattle Dr,32.67909435,-117.0402952,60727,0,,1,M-Street-S/B,
3418,MTS_60726,MTS,60726,Woodman St & Alscacia St,32.68233703,-117.042947,60726,0,,1,M-Street-S/B,
3413,MTS_60721,MTS,60721,Paradise Valley Rd & Deep Dell Rd,32.69524194,-117.0298988,60721,0,,1,F-W/B,deepar
3412,MTS_60719,MTS,60719,Paradise Valley Rd & Parkwood Dr,32.69327865,-117.0326377,60719,0,,1,F-E/B,
3415,MTS_60723,MTS,60723,Paradise Valley Rd & Briarwood Rd,32.69176714,-117.0373633,60723,0,,1,F-W/B,
3414,MTS_60722,MTS,60722,Paradise Valley Rd & Parkwood Dr,32.69318084,-117.033326,60722,0,,1,M-Street-W/B,
3409,MTS_60716,MTS,60716,Woodman St & Alcona St,32.68689167,-117.0450193,60716,0,,0,F-N/B,
3408,MTS_60715,MTS,60715,Woodman St & Alscacia St,32.68343775,-117.0431682,60715,0,,0,F-N/B,
3411,MTS_60718,MTS,60718,Paradise Valley Rd & Briarwood Rd,32.6917105,-117.0363324,60718,0,,1,F-E/B,
3410,MTS_60717,MTS,60717,Paradise Valley Rd & Woodman St,32.68902171,-117.0458771,60717,0,,1,F-E/B,woopa1
3498,MTS_70050,MTS,70050,8th Street Transit Center,32.67446741,-117.1130273,70050,0,8thtro,0,,8thtr1
3494,MTS_70032,MTS,70032,Spring Street Station,32.75696737,-117.0171969,70032,0,sprtro,1,M-TC-Bus,sprtro
3500,MTS_70053,MTS,70053,8th Street Transit Center,32.67507851,-117.1132867,70053,0,8thtro,0,,8thtro
3499,MTS_70052,MTS,70052,8th Street Transit Center,32.67489492,-117.113207,70052,0,8thtro,0,,8thtro
3468,MTS_70009,MTS,70009,12th & Imperial Transit Center,32.7060948,-117.1528967,70009,0,imp12,0,M-TC-Bus,imp12
3456,MTS_60811,MTS,60811,Cumberland St & Seabreeze Dr,32.67611831,-117.0613626,60811,0,,1,F-E/B,
3493,MTS_70031,MTS,70031,Spring Street Station,32.75672793,-117.0172501,70031,0,sprtro,0,,sprtro
3470,MTS_70024,MTS,70024,Euclid Ave Station,32.71000327,-117.0866325,70024,0,euctro,1,M-TC-Bus,euctro
3436,MTS_60771,MTS,60771,Collwood Bl & Montezuma Rd,32.76928628,-117.0857283,60771,0,,1,F-S/B,
3428,MTS_60739,MTS,60739,Paradise Valley Rd & Woodman St,32.68900689,-117.0468943,60739,0,,1,F-W/B,woopa1
3455,MTS_60810,MTS,60810,Cumberland St & Reo Dr,32.67537274,-117.0639751,60810,0,,1,F-E/B,reocum
3454,MTS_60809,MTS,60809,Reo Dr & Bolivar St,32.67860336,-117.0675407,60809,0,,0,F-S/B,
3425,MTS_60733,MTS,60733,Parkside Av & Vesuvia Wy (Parkside Park),32.66699592,-117.0517255,60733,0,,1,M-Street-S/B,
3424,MTS_60732,MTS,60732,Parkside Av & Sabina Dr,32.66848738,-117.050605,60732,0,,1,N-W/B,
3427,MTS_60735,MTS,60735,Parkside Av & Redford Pl,32.66629791,-117.0571846,60735,0,,1,N-S/B,prkreo
3426,MTS_60734,MTS,60734,Parkside Av & Fleming Dr,32.66602106,-117.0545468,60734,0,,1,N-S/B,
3371,MTS_60631,MTS,60631,Home Av & 45th St,32.73084467,-117.0971709,60631,0,,1,F-N/B,
3370,MTS_60630,MTS,60630,Home Av & Fairmount Av,32.72920988,-117.0990867,60630,0,,1,F-E/B,faihom
3373,MTS_60633,MTS,60633,Home Av & Euclid Av,32.73598469,-117.0923066,60633,0,,1,M-Street-N/B,
3372,MTS_60632,MTS,60632,Home Av & 46th St,32.73230329,-117.0956891,60632,0,,0,F-N/B,
3367,MTS_60627,MTS,60627,Fairmount Av & Glenfield St,32.73884073,-117.1010657,60627,0,,1,N-S/B,
3366,MTS_60626,MTS,60626,Fairmount Av & Thorn St,32.74044595,-117.101052,60626,0,,1,N-S/B,faitho
3369,MTS_60629,MTS,60629,Fairmount Av & Laurel St,32.73162521,-117.1011684,60629,0,,1,N-S/B,
3368,MTS_60628,MTS,60628,Fairmount Av & Olive St,32.73531676,-117.1011228,60628,0,,1,N-S/B,
3363,MTS_60623,MTS,60623,Myrtle Av & 41st St,32.74213021,-117.1066945,60623,0,,1,F-E/B,
3362,MTS_60622,MTS,60622,41st St & Dwight St,32.74424673,-117.1070664,60622,0,,2,N-S/B,
3365,MTS_60625,MTS,60625,Myrtle Av & Fairmount Av,32.74209173,-117.1011362,60625,0,,1,N-E/B,
3364,MTS_60624,MTS,60624,Myrtle Av & 42nd St,32.74211419,-117.1042487,60624,0,,2,F-E/B,
3327,MTS_60555,MTS,60555,I-15 Ramp & El Cajon Bl,32.75495216,-117.1082504,60555,0,,1,N-N/B,i15ele
3325,MTS_60546,MTS,60546,1st Av & C St,32.71686628,-117.1637103,60546,0,,1,F-N/B,1stc
3361,MTS_60621,MTS,60621,41st St & Landis St,32.74575307,-117.107042,60621,0,,2,F-S/B,
3328,MTS_60556,MTS,60556,I-15 Ramp & El Cajon Bl,32.75544248,-117.1092798,60556,0,,1,N-S/B,i15elw
3405,MTS_60712,MTS,60712,Parkside Av & Alta View Dr,32.67539997,-117.0425012,60712,0,,1,N-N/B,
3404,MTS_60711,MTS,60711,Parkside Av & Annmar Dr,32.67206476,-117.0435566,60711,0,,1,M-Street-N/B,
3407,MTS_60714,MTS,60714,Woodman St & Wattle Dr,32.6798116,-117.0403114,60714,0,,1,F-N/B,
3406,MTS_60713,MTS,60713,Woodman St & Alta View Dr,32.67629776,-117.0400817,60713,0,,1,F-N/B,wooalt
3401,MTS_60707,MTS,60707,Parkside Av & Vesuvia Wy,32.66638298,-117.0525745,60707,0,,0,M-Street-N/B,
3395,MTS_60699,MTS,60699,Parkside Av & Fleming Dr,32.66589202,-117.0545261,60699,0,,1,M-Street-N/B,
3403,MTS_60710,MTS,60710,Parkside Av & Dusk Dr,32.67029148,-117.0474693,60710,0,,1,M-Street-N/B,pardus
3402,MTS_60708,MTS,60708,Parkside Av & Parkside Pl,32.66808209,-117.0503771,60708,0,,1,F-N/B,
3379,MTS_60665,MTS,60665,University Av & Cherokee Av,32.74967023,-117.1144502,60665,0,,1,N-E/B,
3378,MTS_60664,MTS,60664,University Av & Swift Av,32.74970748,-117.1189292,60664,0,,1,F-E/B,
3394,MTS_60698,MTS,60698,Parkside Av & Redford Pl,32.66615983,-117.057284,60698,0,,1,M-Street-N/B,prkreo
3380,MTS_60666,MTS,60666,University Av & Van Dyke Av,32.74955002,-117.102893,60666,0,,1,F-E/B,
3375,MTS_60635,MTS,60635,Euclid Av & Isla Vista Dr,32.74289769,-117.0922296,60635,0,,2,F-N/B,
3374,MTS_60634,MTS,60634,Euclid Av & Thorn St,32.74015762,-117.0922034,60634,0,,2,N-N/B,
3377,MTS_60648,MTS,60648,University Av & 39th St,32.74978826,-117.1109354,60648,0,,1,N-W/B,uni39t
3376,MTS_60637,MTS,60637,Euclid Av & Castle Av,32.74541738,-117.0922092,60637,0,,1,N-N/B,euccas
3590,MTS_75089,MTS,75089,Fifth Avenue Station,32.716724,-117.1597201,75089,0,5thS,0,,5thS
