wkt_geom,OBJECTID,stop_UID,stop_agenc,stop_id,stop_name,stop_lat,stop_lon,stop_code,location_t,parent_sta,wheelchair,intersecti,stop_place
Point (6307759.64321513473987579 1821117.23963989317417145),2964,MTS_50089,MTS,50089.0,Sweetwater Rd & Olive St,32.66053742,-117.0749828,50089.0,0,,1,F-W/B,
Point (6307916.64290113747119904 1828776.23875756561756134),2965,MTS_50090,MTS,50090.0,Plaza Bl & Harbison Av,32.68159021,-117.07466953,50090.0,0,,1,F-W/B,
Point (6309148.6430618017911911 1821083.24003598093986511),2966,MTS_50091,MTS,50091.0,Sweetwater Rd & Valley Rd,32.6604741,-117.07046911,50091.0,0,,1,F-W/B,
Point (6309836.64267005026340485 1827847.23897513747215271),2967,MTS_50092,MTS,50092.0,Alleghany St & Reo Dr,32.6790786,-117.06840632,50092.0,0,,1,F-W/B,
Point (6299212.64423304796218872 1827227.23857472836971283),2969,MTS_50095,MTS,50095.0,D Av & E 8th St,32.67714062,-117.10291409,50095.0,0,,1,N-S/B,8thdst
Point (6299542.6442292183637619 1821776.2389780580997467),2970,MTS_50096,MTS,50096.0,National City Bl & Mile Of Cars Wy,32.66216698,-117.10169703,50096.0,0,,1,N-S/B,nat24s
Point (6304711.643077552318573 1833248.23801565170288086),2971,MTS_50099,MTS,50099.0,Euclid Av & Solola Av,32.69381058,-117.08520138,50099.0,0,,0,N-S/B,
Point (6306228.84312713146209717 1828076.13877980411052704),2972,MTS_50101,MTS,50101.0,Euclid Av & Plaza Bl,32.6796293,-117.08013634,50101.0,0,,1,F-S/B,plzeuc
Point (6306381.24341288208961487 1826629.93891631066799164),2973,MTS_50102,MTS,50102.0,Euclid Av & 16th St,32.67565802,-117.07960369,50102.0,0,,1,F-S/B,
Point (6306719.64332664012908936 1825503.23906998336315155),2974,MTS_50103,MTS,50103.0,Euclid Av & 20th St,32.67256888,-117.07847496,50103.0,0,,1,N-S/B,
Point (6298386.64424464106559753 1825390.23863981664180756),2975,MTS_50108,MTS,50108.0,National City Bl & W 12th St,32.67207337,-117.10554925,50108.0,0,,1,F-S/B,
Point (6298562.5441552996635437 1824689.23872947692871094),2976,MTS_50109,MTS,50109.0,National City Bl & W 14th St,32.67015077,-117.10495901,50109.0,0,,1,F-S/B,
Point (6298854.64396479725837708 1828346.2383052259683609),2977,MTS_50110,MTS,50110.0,D Av & E 4th St,32.68020793,-117.10410722,50110.0,0,,2,F-S/B,
Point (6299000.64400088787078857 1823473.23886489868164063),2978,MTS_50111,MTS,50111.0,National City Bl & W 18th St,32.66681869,-117.10350314,50111.0,0,,1,F-S/B,nat18t
Point (6299284.64408905804157257 1822586.23899847269058228),2979,MTS_50112,MTS,50112.0,National City Bl & 2120,32.66438732,-117.1025568,50112.0,0,,1,M-Street-S/B,
Point (6299653.64400722086429596 1830159.23796005547046661),2980,MTS_50114,MTS,50114.0,Highland Av & Division St,32.68520859,-117.10155884,50114.0,0,,2,F-S/B,
Point (6300046.84400822222232819 1828875.53842772543430328),2981,MTS_50115,MTS,50115.0,Highland Av & 4th St,32.68168939,-117.10024697,50115.0,0,,1,F-S/B,
Point (6300884.644169881939888 1822006.23950231075286865),2982,MTS_50116,MTS,50116.0,D Av & 24th St,32.66282914,-117.09734291,50116.0,0,,2,F-S/B,
Point (6301072.64412197470664978 1821423.23902788758277893),2983,MTS_50117,MTS,50117.0,D Av & 26th St,32.66123108,-117.09671671,50117.0,0,,2,F-S/B,
Point (6301376.6441701352596283 1820473.23961555957794189),2984,MTS_50118,MTS,50118.0,D Av & 29th St,32.65862696,-117.09570398,50118.0,0,,2,F-S/B,
Point (6304691.64311754703521729 1831881.23845306038856506),2985,MTS_50121,MTS,50121.0,Euclid Av & Division St,32.69005319,-117.08523079,50121.0,0,,1,N-S/B,diveuc
Point (6304717.64273746311664581 1834236.23800814151763916),2986,MTS_50123,MTS,50123.0,Euclid Av & Logan Av,32.69652605,-117.0852076,50123.0,0,,1,N-S/B,
Point (6304888.6430516391992569 1831139.23829664289951324),2987,MTS_50127,MTS,50127.0,Euclid Av & 1st St,32.68801827,-117.08457123,50127.0,0,,1,F-S/B,
Point (6305173.64313779771327972 1830308.23864631354808807),2988,MTS_50128,MTS,50128.0,Euclid Av & 4th St,32.68574069,-117.08362339,50128.0,0,,1,F-S/B,euc4th
Point (6305343.64312589168548584 1829777.23872406780719757),2989,MTS_50129,MTS,50129.0,Euclid Av & 6th St,32.68428506,-117.08305712,50129.0,0,,1,F-S/B,
Point (6305788.54315471649169922 1828740.73882855474948883),2990,MTS_50130,MTS,50130.0,Euclid Av & Windsor Heights Apts,32.68144619,-117.0815844,50130.0,0,,1,F-S/B,
Point (6307179.64306280016899109 1824065.23932130634784698),2991,MTS_50132,MTS,50132.0,Euclid Av & 24th St,32.66862684,-117.07694317,50132.0,0,,1,F-S/B,
Point (6307475.6431269645690918 1823058.23969489336013794),2992,MTS_50133,MTS,50133.0,Euclid Av & Ridgeway Dr,32.66586573,-117.07595547,50133.0,0,,1,F-S/B,
Point (6299932.64410538971424103 1825152.23878772556781769),2993,MTS_50139,MTS,50139.0,D Av & E 15th St,32.67145404,-117.10051939,50139.0,0,,1,F-N/B,
Point (6297684.64433629810810089 1823150.23885472118854523),2994,MTS_50140,MTS,50140.0,18th St & Harding Av,32.6659013,-117.10777044,50140.0,0,,1,N-E/B,
Point (6298447.64412263035774231 1825452.2388438880443573),2995,MTS_50142,MTS,50142.0,National City Bl & W 12th St (City Hall),32.67224514,-117.10535269,50142.0,0,,1,N-N/B,
Point (6298681.64431080222129822 1824808.33888497948646545),2996,MTS_50144,MTS,50144.0,National City Bl & E 14th St,32.67048078,-117.10457519,50144.0,0,,1,N-N/B,
Point (6298896.64420889317989349 1828395.23820722103118896),2997,MTS_50145,MTS,50145.0,D Av & E 4th St,32.68034354,-117.10397204,50145.0,0,,2,N-N/B,
Point (6299199.64393097162246704 1827422.23818472027778625),2998,MTS_50147,MTS,50147.0,D Av & E 7th St,32.67767625,-117.10296152,50147.0,0,,1,N-N/B,8thdst
Point (6301114.64403797686100006 1821455.23929198086261749),2999,MTS_50149,MTS,50149.0,D Av & 26th St,32.66131996,-117.0965811,50149.0,0,,1,N-N/B,
Point (6305152.64317980408668518 1830563.23813630640506744),3000,MTS_50156,MTS,50156.0,Euclid Av & 4th St,32.68644105,-117.08369826,50156.0,0,,1,N-N/B,
Point (6307194.34316463768482208 1824265.839313805103302),3001,MTS_50158,MTS,50158.0,Euclid Av & 24th St,32.66917847,-117.07690058,50158.0,0,,1,F-N/B,
Point (6307528.64302097260951996 1823236.23933888971805573),3002,MTS_50159,MTS,50159.0,Euclid Av & Ridgeway Dr,32.66635608,-117.07578784,50159.0,0,,1,N-N/B,
Point (6298995.64433896541595459 1823735.23866897821426392),3003,MTS_50163,MTS,50163.0,National City Bl & 18th St,32.66753863,-117.10352635,50163.0,0,,1,F-N/B,nat18t
Point (6299310.64403705298900604 1822759.23898056149482727),3004,MTS_50164,MTS,50164.0,National City Bl & 2081,32.66486336,-117.10247692,50164.0,0,,1,M-Street-N/B,
Point (6299528.64360105991363525 1830843.23790439963340759),3005,MTS_50167,MTS,50167.0,Highland Av & Eta St,32.68708563,-117.10198324,50167.0,0,,0,F-N/B,
Point (6299603.64443530142307281 1821846.23916614055633545),3006,MTS_50168,MTS,50168.0,National City Bl & 24th St,32.66236073,-117.1015007,50168.0,0,,1,F-N/B,nat24s
Point (6304762.64297555387020111 1831862.23849105834960938),3007,MTS_50172,MTS,50172.0,Euclid Av & Division St,32.69000254,-117.08499954,50172.0,0,,1,F-N/B,diveuc
Point (6304780.64326763153076172 1833262.23798763751983643),3008,MTS_50173,MTS,50173.0,Euclid Av & Solola Av,32.69385058,-117.08497748,50173.0,0,,0,F-N/B,
Point (6304914.64299963414669037 1831264.23837472498416901),3009,MTS_50176,MTS,50176.0,Euclid Av & 1st St,32.68836239,-117.08448998,50176.0,0,,1,F-N/B,
Point (6305556.64335605502128601 1829352.238589808344841),3010,MTS_50177,MTS,50177.0,Euclid Av & 8th St,32.6831217,-117.08235387,50177.0,0,,1,F-N/B,
Point (6306226.64300030469894409 1828265.23879531025886536),3011,MTS_50178,MTS,50178.0,Euclid Av & Plaza Bl,32.68014896,-117.08014838,50178.0,0,,1,F-N/B,plzeuc
Point (6306398.64331246912479401 1826917.23886664211750031),3012,MTS_50179,MTS,50179.0,Euclid Av & Seawind Dr,32.67644799,-117.07955458,50179.0,0,,1,N-N/B,
Point (6306591.64325454831123352 1826157.23907430469989777),3013,MTS_50180,MTS,50180.0,Euclid Av & 18th St,32.67436349,-117.07890778,50180.0,0,,1,F-N/B,
Point (6306820.6434527188539505 1825398.23927997052669525),3014,MTS_50181,MTS,50181.0,Euclid Av & 20th St,32.67228251,-117.07814406,50181.0,0,,1,N-N/B,
Point (6304358.64345547556877136 1827059.2389107346534729),3015,MTS_50186,MTS,50186.0,Plaza Bl & 1858,32.67679346,-117.08618737,50186.0,0,,1,M-Street-W/B,
Point (6305302.54314246773719788 1830094.13835272192955017),3016,MTS_50188,MTS,50188.0,Euclid Av & Paradise Valley Hospital,32.6851551,-117.08319892,50188.0,0,,1,M-Street-N/B,
Point (6307075.64294272661209106 1828503.23864740133285522),3017,MTS_50190,MTS,50190.0,Plaza Bl & 2721,32.68082161,-117.07739553,50190.0,0,,1,M-Street-W/B,
Point (6299901.64383929967880249 1825078.23893572390079498),3018,MTS_50194,MTS,50194.0,D Av & E 15th St,32.67124997,-117.10061816,50194.0,0,,1,N-S/B,
Point (6304031.6437813937664032 1821106.23933380842208862),3019,MTS_50197,MTS,50197.0,30th St & L Av,32.66042553,-117.08709467,50197.0,0,,1,N-W/B,
Point (6299522.64394113421440125 1830622.2383463978767395),3020,MTS_50198,MTS,50198.0,Highland Av & Eta St,32.68647812,-117.10199687,50198.0,0,,1,F-S/B,
Point (6299088.64448104798793793 1823602.23893497884273529),3021,MTS_59003,MTS,59003.0,18th St & National City Bl,32.6671752,-117.10322064,59003.0,0,,1,F-E/B,nat18t
Point (6306147.64315830171108246 1828051.2388952225446701),3022,MTS_59005,MTS,59005.0,Plaza Bl & Euclid Av,32.67955909,-117.08039957,59005.0,0,,1,N-E/B,plzeu1
Point (6309606.64247389137744904 1833165.23818165063858032),3023,MTS_59009,MTS,59009.0,Ava St & Division St,32.69368921,-117.06928954,59009.0,0,,1,N-N/B,divava
Point (6299871.64357121288776398 1830109.23838815093040466),3024,MTS_59010,MTS,59010.0,Division St & Highland Av,32.68507606,-117.10084904,59010.0,0,,1,F-E/B,
Point (6304627.64324554800987244 1831633.2382928878068924),3025,MTS_59013,MTS,59013.0,Division St & Euclid Av,32.6893702,-117.08543234,59013.0,0,,2,N-E/B,diveuc
Point (6305038.64307971298694611 1830481.23862838745117188),3026,MTS_59018,MTS,59018.0,4th St & Euclid Av,32.68621318,-117.08406662,59018.0,0,,2,F-W/B,4theuc
Point (6284761.64524796605110168 1837177.23671931028366089),3055,MTS_60061,MTS,60061.0,National Av & 16th St,32.70415242,-117.15015268,60061.0,0,,2,N-S/B,
Point (6300167.64429154992103577 1820057.23946331441402435),3058,MTS_60068,MTS,60068.0,National City Bl & 30th St,32.65745665,-117.09962088,60068.0,0,,1,F-N/B,
Point (6300567.64414772391319275 1818837.23960672318935394),3062,MTS_60073,MTS,60073.0,National City Bl & 33rd St,32.65411266,-117.09828909,60073.0,0,,1,N-N/B,
Point (6284842.64508597552776337 1837168.23640923202037811),3089,MTS_60119,MTS,60119.0,National Av & 16th St,32.70412961,-117.14988913,60119.0,0,,1,N-W/B,
Point (6286420.64521080255508423 1835854.23674064874649048),3090,MTS_60123,MTS,60123.0,National Av & Cesar E Chavez Pkwy,32.70055566,-117.14472309,60123.0,0,,1,N-W/B,natces
Point (6285786.64516647160053253 1836389.23698297142982483),3120,MTS_60166,MTS,60166.0,National Av & Beardsley St,32.70201103,-117.14679882,60166.0,0,,1,F-W/B,
Point (6288433.64479371905326843 1834351.23712198436260223),3151,MTS_60220,MTS,60220.0,26th St & Sicard St,32.69647225,-117.13813836,60220.0,0,,0,N-S/B,
Point (6296225.64430154860019684 1829581.23780372738838196),3156,MTS_60226,MTS,60226.0,Main St & Yama St,32.68354261,-117.11268386,60226.0,0,,1,N-S/B,
Point (6297027.6443379670381546 1828979.23835155367851257),3183,MTS_60279,MTS,60279.0,National City Bl & Roosevelt Av,32.68190634,-117.11006137,60279.0,0,,1,F-E/B,
Point (6298002.64402838051319122 1826603.23851040005683899),3184,MTS_60280,MTS,60280.0,National City Bl & W 8th St,32.67539841,-117.10682941,60280.0,0,,1,F-S/B,8thnat
Point (6286524.64500279724597931 1836058.23666073381900787),3209,MTS_60327,MTS,60327.0,Cesar E Chavez Pkwy & National Av,32.70111876,-117.14439074,60327.0,0,,1,F-E/B,natces
Point (6285759.6448923796415329 1836340.23675289750099182),3282,MTS_60465,MTS,60465.0,National Av & Beardsley St,32.70187572,-117.14688521,60465.0,0,,1,N-S/B,
Point (6297901.64423038065433502 1827180.23834064602851868),3303,MTS_60507,MTS,60507.0,National City Bl & 7th St,32.6769819,-117.10717302,60507.0,0,,1,F-N/B,nat7th
Point (6280631.64530588686466217 1841839.23592548072338104),3325,MTS_60546,MTS,60546.0,1st Av & C St,32.71686628,-117.16371027,60546.0,0,,1,F-N/B,1stc
Point (6297803.64278596639633179 1855551.23474813997745514),3327,MTS_60555,MTS,60555.0,I-15 Ramp & El Cajon Bl,32.75495216,-117.10825038,60555.0,0,,1,N-N/B,i15ele
Point (6297488.64243172109127045 1855732.23504230380058289),3328,MTS_60556,MTS,60556.0,I-15 Ramp & El Cajon Bl,32.75544248,-117.10927975,60556.0,0,,1,N-S/B,i15elw
Point (6298147.64275413751602173 1852201.23554264008998871),3361,MTS_60621,MTS,60621.0,41st St & Landis St,32.74575307,-117.10704198,60621.0,0,,2,F-S/B,
Point (6298135.64277814328670502 1851653.23532630503177643),3362,MTS_60622,MTS,60622.0,41st St & Dwight St,32.74424673,-117.10706635,60622.0,0,,2,N-S/B,
Point (6298243.64289021492004395 1850882.2355559766292572),3363,MTS_60623,MTS,60623.0,Myrtle Av & 41st St,32.74213021,-117.10669453,60623.0,0,,1,F-E/B,
Point (6298995.64269855618476868 1850870.23557998239994049),3364,MTS_60624,MTS,60624.0,Myrtle Av & 42nd St,32.74211419,-117.10424873,60624.0,0,,2,F-E/B,
Point (6299952.64275304973125458 1850854.23594005405902863),3365,MTS_60625,MTS,60625.0,Myrtle Av & Fairmount Av,32.74209173,-117.10113616,60625.0,0,,1,N-E/B,
Point (6299973.64271105825901031 1850255.23582573235034943),3366,MTS_60626,MTS,60626.0,Fairmount Av & Thorn St,32.74044595,-117.10105197,60626.0,0,,1,N-S/B,faitho
Point (6299964.64272905886173248 1849671.23568139970302582),3367,MTS_60627,MTS,60627.0,Fairmount Av & Glenfield St,32.73884073,-117.10106574,60627.0,0,,1,N-S/B,
Point (6299936.64278505742549896 1848389.23594881594181061),3368,MTS_60628,MTS,60628.0,Fairmount Av & Olive St,32.73531676,-117.10112276,60628.0,0,,1,N-S/B,
Point (6299911.64283505082130432 1847046.23633822798728943),3369,MTS_60629,MTS,60629.0,Fairmount Av & Laurel St,32.73162521,-117.1011684,60629.0,0,,1,N-S/B,
Point (6300544.64288139343261719 1846162.23646581172943115),3370,MTS_60630,MTS,60630.0,Home Av & Fairmount Av,32.72920988,-117.09908674,60630.0,0,,1,F-E/B,faihom
Point (6301138.64267763495445251 1846752.23659814894199371),3371,MTS_60631,MTS,60631.0,Home Av & 45th St,32.73084467,-117.09717094,60631.0,0,,1,F-N/B,
Point (6301598.64274188876152039 1847279.23620031774044037),3372,MTS_60632,MTS,60632.0,Home Av & 46th St,32.73230329,-117.09568912,60632.0,0,,0,F-N/B,
Point (6302649.6426083892583847 1848610.23616297543048859),3373,MTS_60633,MTS,60633.0,Home Av & Euclid Av,32.73598469,-117.09230664,60633.0,0,,1,M-Street-N/B,
Point (6302693.6421923041343689 1850128.23607972264289856),3374,MTS_60634,MTS,60634.0,Euclid Av & Thorn St,32.74015762,-117.09220343,60634.0,0,,2,N-N/B,
Point (6302693.6421923041343689 1851125.23572614789009094),3375,MTS_60635,MTS,60635.0,Euclid Av & Isla Vista Dr,32.74289769,-117.09222962,60635.0,0,,2,F-N/B,
Point (6302707.34229613840579987 1852041.93599247932434082),3376,MTS_60637,MTS,60637.0,Euclid Av & Castle Av,32.74541738,-117.09220915,60637.0,0,,1,N-N/B,euccas
Point (6296962.64282755553722382 1853679.23521131277084351),3377,MTS_60648,MTS,60648.0,University Av & 39th St,32.74978826,-117.11093541,60648.0,0,,1,N-W/B,uni39t
Point (6294504.64315038919448853 1853670.23490123450756073),3378,MTS_60664,MTS,60664.0,University Av & Swift Av,32.74970748,-117.1189292,60664.0,0,,1,F-E/B,
Point (6295881.64302104711532593 1853645.23527930676937103),3379,MTS_60665,MTS,60665.0,University Av & Cherokee Av,32.74967023,-117.11445018,60665.0,0,,1,N-E/B,
Point (6299434.64247672259807587 1853572.23542530834674835),3380,MTS_60666,MTS,60666.0,University Av & Van Dyke Av,32.74955002,-117.10289299,60666.0,0,,1,F-E/B,
Point (6313222.64245972037315369 1823120.23957090079784393),3394,MTS_60698,MTS,60698.0,Parkside Av & Redford Pl,32.66615983,-117.05728404,60698.0,0,,1,M-Street-N/B,prkreo
Point (6314070.64240413904190063 1823016.23977889120578766),3395,MTS_60699,MTS,60699.0,Parkside Av & Fleming Dr,32.66589202,-117.05452612,60699.0,0,,1,M-Street-N/B,
Point (6314672.64251247048377991 1823190.23975898325443268),3401,MTS_60707,MTS,60707.0,Parkside Av & Vesuvia Wy,32.66638298,-117.05257447,60707.0,0,,0,M-Street-N/B,
Point (6315353.64246280491352081 1823803.23951722681522369),3402,MTS_60708,MTS,60708.0,Parkside Av & Parkside Pl,32.66808209,-117.05037706,60708.0,0,,1,F-N/B,
Point (6316254.64230121672153473 1824600.23956364393234253),3403,MTS_60710,MTS,60710.0,Parkside Av & Dusk Dr,32.67029148,-117.04746929,60710.0,0,,1,M-Street-N/B,pardus
Point (6317463.64217980206012726 1825236.23993206024169922),3404,MTS_60711,MTS,60711.0,Parkside Av & Annmar Dr,32.67206476,-117.04355657,60711.0,0,,1,M-Street-N/B,
Point (6317797.6418398916721344 1826447.23947855830192566),3405,MTS_60712,MTS,60712.0,Parkside Av & Alta View Dr,32.67539997,-117.04250118,60712.0,0,,1,N-N/B,
Point (6318544.64198631048202515 1826768.23949272930622101),3406,MTS_60713,MTS,60713.0,Woodman St & Alta View Dr,32.67629776,-117.04008169,60713.0,0,,1,F-N/B,wooalt
Point (6318483.64178022742271423 1828047.23955939710140228),3407,MTS_60714,MTS,60714.0,Woodman St & Wattle Dr,32.6798116,-117.04031141,60714.0,0,,1,F-N/B,
Point (6317614.64187780022621155 1829373.23920397460460663),3408,MTS_60715,MTS,60715.0,Woodman St & Alscacia St,32.68343775,-117.04316817,60715.0,0,,0,F-N/B,
Point (6317054.64168547093868256 1830634.23897856473922729),3409,MTS_60716,MTS,60716.0,Woodman St & Alcona St,32.68689167,-117.04501932,60716.0,0,,0,F-N/B,
Point (6316796.64154531061649323 1831411.23873689770698547),3410,MTS_60717,MTS,60717.0,Paradise Valley Rd & Woodman St,32.68902171,-117.04587709,60717.0,0,,1,F-E/B,woopa1
Point (6319740.64123472571372986 1832367.23879338800907135),3411,MTS_60718,MTS,60718.0,Paradise Valley Rd & Briarwood Rd,32.6917105,-117.03633243,60718.0,0,,1,F-E/B,
Point (6320881.64124929904937744 1832929.23898172378540039),3412,MTS_60719,MTS,60719.0,Paradise Valley Rd & Parkwood Dr,32.69327865,-117.03263774,60719.0,0,,1,F-E/B,
Point (6321729.64119371771812439 1833637.23887805640697479),3413,MTS_60721,MTS,60721.0,Paradise Valley Rd & Deep Dell Rd,32.69524194,-117.0298988,60721.0,0,,1,F-W/B,deepar
Point (6320669.64101713895797729 1832895.23904973268508911),3414,MTS_60722,MTS,60722.0,Paradise Valley Rd & Parkwood Dr,32.69318084,-117.03332595,60722.0,0,,1,M-Street-W/B,
Point (6319423.64121255278587341 1832390.23907548189163208),3415,MTS_60723,MTS,60723.0,Paradise Valley Rd & Briarwood Rd,32.69176714,-117.03736329,60723.0,0,,1,F-W/B,
Point (6316620.64189730584621429 1831243.23907288908958435),3416,MTS_60724,MTS,60724.0,Woodman St & Paradise Valley Rd,32.68855629,-117.04644492,60724.0,0,,0,F-S/B,woopar
Point (6317049.64169546961784363 1830484.23895047605037689),3417,MTS_60725,MTS,60725.0,Woodman St & Doriana St,32.68647931,-117.04503185,60725.0,0,,1,M-Street-S/B,
Point (6317679.64174780249595642 1828972.23934981226921082),3418,MTS_60726,MTS,60726.0,Woodman St & Alscacia St,32.68233703,-117.04294702,60726.0,0,,1,M-Street-S/B,
Point (6318486.64177422225475311 1827786.23942522704601288),3419,MTS_60727,MTS,60727.0,Woodman St & Wattle Dr,32.67909435,-117.04029524,60727.0,0,,1,M-Street-S/B,
Point (6318448.64152213931083679 1826695.23931063711643219),3420,MTS_60728,MTS,60728.0,Woodman St & Alta View Dr,32.67609513,-117.04039185,60728.0,0,,1,N-S/B,wooalt
Point (6317722.64166180789470673 1826458.23978464305400848),3421,MTS_60729,MTS,60729.0,Parkside Av & Alta View Dr,32.67542863,-117.04274517,60729.0,0,,1,F-S/B,
Point (6317320.64180964231491089 1825144.23978798091411591),3422,MTS_60730,MTS,60730.0,Parkside Av & Annmar Dr,32.67180893,-117.04401896,60730.0,0,,2,F-S/B,
Point (6316368.64207321405410767 1824687.23971772193908691),3423,MTS_60731,MTS,60731.0,Parkside Av & Dusk Dr,32.67053298,-117.04710103,60731.0,0,,1,N-S/B,pardus
Point (6315284.64227272570133209 1823951.23954930901527405),3424,MTS_60732,MTS,60732.0,Parkside Av & Sabina Dr,32.66848738,-117.05060495,60732.0,0,,1,N-W/B,
Point (6314935.64231455326080322 1823411.23964506387710571),3425,MTS_60733,MTS,60733.0,Parkside Av & Vesuvia Wy (Parkside Park),32.66699592,-117.05172546,60733.0,0,,1,M-Street-S/B,
Point (6314064.64274421334266663 1823063.24001297354698181),3426,MTS_60734,MTS,60734.0,Parkside Av & Fleming Dr,32.66602106,-117.0545468,60734.0,0,,1,N-S/B,
Point (6313253.64239771664142609 1823170.23979897797107697),3427,MTS_60735,MTS,60735.0,Parkside Av & Redford Pl,32.66629791,-117.05718457,60735.0,0,,1,N-S/B,prkreo
Point (6316483.64184321463108063 1831408.23907098174095154),3428,MTS_60739,MTS,60739.0,Paradise Valley Rd & Woodman St,32.68900689,-117.04689427,60739.0,0,,1,F-W/B,woopa1
Point (6304769.64132113754749298 1860710.2346007227897644),3436,MTS_60771,MTS,60771.0,Collwood Bl & Montezuma Rd,32.76928628,-117.08572831,60771.0,0,,1,F-S/B,
Point (6310101.64279621839523315 1827672.23899705708026886),3454,MTS_60809,MTS,60809.0,Reo Dr & Bolivar St,32.67860336,-117.0675407,60809.0,0,,0,F-S/B,
Point (6311189.64258871972560883 1826488.23906847834587097),3455,MTS_60810,MTS,60810.0,Cumberland St & Reo Dr,32.67537274,-117.06397506,60810.0,0,,1,F-E/B,reocum
Point (6311995.64261713624000549 1826753.23919464647769928),3456,MTS_60811,MTS,60811.0,Cumberland St & Seabreeze Dr,32.67611831,-117.06136264,60811.0,0,,1,F-E/B,
Point (6283923.64528355002403259 1837891.23627555370330811),3468,MTS_70009,MTS,70009.0,12th & Imperial Transit Center,32.7060948,-117.15289674,70009.0,0,imp12,0,M-TC-Bus,imp12
Point (6304318.64287930727005005 1839143.23738047480583191),3470,MTS_70024,MTS,70024.0,Euclid Ave Station,32.71000327,-117.08663245,70024.0,0,euctro,1,M-TC-Bus,euctro
Point (6325785.63931530714035034 1855979.23651681840419769),3493,MTS_70031,MTS,70031.0,Spring Street Station,32.75672793,-117.0172501,70031.0,0,sprtro,0,,sprtro
Point (6325802.63928130269050598 1856066.23667089641094208),3494,MTS_70032,MTS,70032.0,Spring Street Station,32.75696737,-117.01719689,70032.0,0,sprtro,1,M-TC-Bus,sprtro
Point (6296092.64423947036266327 1826280.23850022256374359),3498,MTS_70050,MTS,70050.0,8th Street Transit Center,32.67446741,-117.11302728,70050.0,0,8thtro,0,,8thtr1
Point (6296038.64467555284500122 1826436.23851631581783295),3499,MTS_70052,MTS,70052.0,8th Street Transit Center,32.67489492,-117.11320695,70052.0,0,8thtro,0,,8thtro
Point (6296014.64439547061920166 1826503.23838230967521667),3500,MTS_70053,MTS,70053.0,8th Street Transit Center,32.67507851,-117.11328674,70053.0,0,8thtro,0,,8thtro
Point (6295988.64444747567176819 1826598.23852039873600006),3501,MTS_70054,MTS,70054.0,8th Street Transit Center,32.67533901,-117.11337379,70054.0,0,8thtro,0,,8thtro
Point (6295965.6444934755563736 1826667.23838239908218384),3502,MTS_70055,MTS,70055.0,8th Street Transit Center,32.67552812,-117.11345038,70055.0,0,8thtro,0,,8thtro
Point (6297600.34430804848670959 1821718.63902764022350311),3516,MTS_75014,MTS,75014.0,24th Street Station,32.66196491,-117.10800607,75014.0,0,24tS,0,M-TC-Train-N/B,24tS
Point (6297599.84463714063167572 1821623.73895497620105743),3517,MTS_75015,MTS,75015.0,24th Street Station,32.66170409,-117.10800516,75015.0,0,24tS,0,M-TC-Train-S/B,24tS
Point (6296073.4444747269153595 1826481.1383608877658844),3518,MTS_75016,MTS,75016.0,8th Street Station,32.67501911,-117.11309508,75016.0,0,8thS,0,M-TC-Train-N/B,8thS
Point (6296076.6445995569229126 1826377.03817538917064667),3519,MTS_75017,MTS,75017.0,8th Street Station,32.67473308,-117.11308188,75017.0,0,8thS,0,M-TC-Train-S/B,8thS
Point (6285815.64543655514717102 1834975.73685722053050995),3520,MTS_75018,MTS,75018.0,Barrio Logan Station,32.69812698,-117.14666504,75018.0,0,barS,0,M-TC-Train-N/B,barS
Point (6285879.24504688382148743 1834887.53657430410385132),3521,MTS_75019,MTS,75019.0,Barrio Logan Station,32.69788609,-117.14645586,75019.0,0,barS,0,M-TC-Train-S/B,barS
Point (6318128.53980013728141785 1861646.83541780710220337),3533,MTS_75032,MTS,75032.0,70th Street Station,32.772147,-117.0422951,75032.0,0,70tS,0,,70tS
Point (6318070.83978430926799774 1861699.33564089238643646),3534,MTS_75033,MTS,75033.0,70th Street Station,32.77229008,-117.0424841,75033.0,0,70tS,0,,70tS
Point (6324789.13933980464935303 1859046.2359602302312851),3535,MTS_75034,MTS,75034.0,La Mesa Blvd Station,32.76513688,-117.02056497,75034.0,0,lamS,0,M-TC-Train-N/B,lamS
Point (6324798.93918897211551666 1858961.83619464933872223),3536,MTS_75035,MTS,75035.0,La Mesa Blvd Station,32.76490512,-117.02053106,75035.0,0,lamS,0,M-TC-Train-S/B,lamS
Point (6325744.63939730823040009 1856044.73638580739498138),3537,MTS_75036,MTS,75036.0,Spring Street Station,32.75690711,-117.01738502,75036.0,0,sprS,0,M-TC-Train-N/B,sprS
Point (6325699.339291051030159 1855989.33656223118305206),3538,MTS_75037,MTS,75037.0,Spring Street Station,32.75675394,-117.01753103,75037.0,0,sprS,0,M-TC-Train-S/B,sprS
Point (6321628.74014879763126373 1851190.43671122193336487),3539,MTS_75038,MTS,75038.0,Lemon Grove Depot,32.74348189,-117.03065392,75038.0,0,broS,0,M-TC-Train-N/B,broS
Point (6321588.54009796679019928 1851123.13697706162929535),3540,MTS_75039,MTS,75039.0,Lemon Grove Depot,32.7432961,-117.03078301,75039.0,0,broS,0,M-TC-Train-S/B,broS
Point (6318857.24077054858207703 1843962.23758497834205627),3541,MTS_75040,MTS,75040.0,Massachusetts Ave Station,32.72355904,-117.03948895,75040.0,0,masS,0,M-TC-Train-N/B,masS
