rq_time,start,end,request_id
61354,238,259,16030
61359,470,225,16031
61360,640,1020,16032
61362,144,357,16033
61365,694,130,16034
61367,134,262,16035
61369,270,988,16036
61371,144,74,16037
61378,1042,811,16038
61379,812,270,16039
61380,443,948,16040
61383,713,459,16041
61389,53,1039,16042
61396,348,668,16043
61396,109,97,16044
61401,94,113,16045
61402,74,284,16046
61403,392,899,16047
61406,1040,190,16048
61406,649,687,16049
61408,170,74,16050
61408,790,1020,16051
61410,626,329,16052
61410,109,466,16053
61411,1079,68,16054
61413,74,163,16055
61414,306,267,16056
61418,379,408,16057
61425,734,142,16058
61426,80,209,16059
61428,112,96,16060
61438,130,716,16061
61441,726,782,16062
61442,21,79,16063
61442,127,59,16064
61449,474,812,16065
61455,344,142,16066
61455,169,80,16067
61456,1039,347,16068
61456,95,1020,16069
61464,410,246,16070
61464,675,630,16071
61470,601,989,16072
61472,130,72,16073
61476,275,365,16074
61484,376,840,16075
61484,428,224,16076
61486,1078,790,16077
61487,30,950,16078
61493,206,167,16079
61493,1020,1052,16080
61494,714,859,16081
61496,109,465,16082
61499,724,145,16083
61500,650,687,16084
61501,7,859,16085
61501,854,887,16086
61504,810,726,16087
61507,556,1059,16088
61510,161,51,16089
61510,946,658,16090
61512,130,249,16091
61513,344,97,16092
61514,753,767,16093
61515,908,142,16094
61516,288,140,16095
61517,267,999,16096
61519,672,79,16097
61520,861,859,16098
61522,1,742,16099
61523,72,229,16100
61524,79,30,16101
61524,645,810,16102
61533,748,336,16103
61534,709,306,16104
61535,275,1026,16105
61538,115,80,16106
61539,446,68,16107
61544,130,695,16108
61550,632,730,16109
61553,381,430,16110
61553,947,72,16111
61556,751,660,16112
61557,306,142,16113
61559,857,1051,16114
61562,281,115,16115
61562,778,582,16116
61562,579,137,16117
61562,875,551,16118
61566,390,921,16119
61570,821,819,16120
61571,552,551,16121
61571,405,436,16122
61571,831,867,16123
61572,485,428,16124
61574,1000,32,16125
61576,689,428,16126
61577,130,31,16127
61581,693,333,16128
61583,97,386,16129
61583,1012,539,16130
61586,450,1065,16131
61588,1039,646,16132
61590,178,426,16133
61593,681,702,16134
61598,1039,319,16135
61599,79,633,16136
61603,110,213,16137
61609,311,255,16138
61609,1020,79,16139
61612,774,1039,16140
61612,1078,1021,16141
61614,130,645,16142
61618,97,77,16143
61621,77,103,16144
61629,74,588,16145
61643,151,296,16146
61645,1039,557,16147
61645,739,712,16148
61650,80,343,16149
61653,1065,163,16150
61653,510,570,16151
61658,108,109,16152
61658,424,189,16153
61659,396,631,16154
61666,675,231,16155
61672,71,130,16156
61673,148,863,16157
61675,637,103,16158
61676,671,655,16159
61679,819,775,16160
61679,71,597,16161
61681,1024,97,16162
61681,274,755,16163
61682,197,219,16164
61683,336,97,16165
61684,132,805,16166
61688,109,700,16167
61691,421,861,16168
61692,12,145,16169
61692,266,65,16170
61695,187,237,16171
61696,97,119,16172
61697,804,128,16173
61698,826,75,16174
61698,74,539,16175
61699,820,130,16176
61702,55,565,16177
61702,65,799,16178
61706,658,783,16179
61710,723,397,16180
61711,759,225,16181
61718,109,311,16182
61718,863,626,16183
61720,433,1072,16184
61721,738,234,16185
61722,404,224,16186
61722,868,306,16187
61724,1043,930,16188
61727,744,167,16189
61727,344,393,16190
61727,812,194,16191
61729,78,77,16192
61736,74,589,16193
61738,778,640,16194
61740,936,923,16195
61741,496,74,16196
61743,946,156,16197
61744,980,301,16198
61744,166,186,16199
61746,756,188,16200
61748,370,583,16201
61750,365,296,16202
61759,859,30,16203
61760,110,408,16204
61765,365,431,16205
61765,306,97,16206
61771,587,134,16207
61771,431,80,16208
61773,524,277,16209
61778,501,109,16210
61780,74,200,16211
61781,106,109,16212
61781,430,452,16213
61782,80,165,16214
61784,653,130,16215
61785,697,600,16216
61789,109,97,16217
61791,226,825,16218
61796,74,325,16219
61798,676,660,16220
61799,109,864,16221
61805,142,175,16222
61806,167,381,16223
61810,55,225,16224
61810,446,933,16225
61811,426,678,16226
61811,806,819,16227
61813,459,301,16228
61816,1020,428,16229
61820,309,79,16230
61820,346,80,16231
61827,267,472,16232
61829,644,1059,16233
61833,306,184,16234
61834,688,202,16235
61838,310,769,16236
61841,877,1039,16237
61843,277,633,16238
61844,169,523,16239
61844,71,130,16240
61848,414,823,16241
61849,599,428,16242
61852,745,414,16243
61854,197,270,16244
61854,245,116,16245
61856,374,423,16246
61863,179,1021,16247
61866,224,74,16248
61866,520,295,16249
61869,212,1020,16250
61874,1039,380,16251
61878,985,187,16252
61878,204,170,16253
61879,64,284,16254
61880,811,936,16255
61885,64,775,16256
61891,59,737,16257
61897,294,781,16258
61897,427,213,16259
61897,78,1026,16260
61898,127,455,16261
61898,464,74,16262
61902,433,673,16263
61902,768,267,16264
61905,348,777,16265
61911,109,1039,16266
61912,801,980,16267
61916,351,138,16268
61918,344,78,16269
61926,1,443,16270
61927,262,635,16271
61928,203,812,16272
61928,130,187,16273
61929,1039,695,16274
61933,707,161,16275
61934,747,97,16276
61937,672,440,16277
61937,524,557,16278
61938,270,109,16279
61940,1065,148,16280
61942,54,231,16281
61944,464,928,16282
61944,1059,917,16283
61945,130,647,16284
61947,167,12,16285
61952,239,142,16286
61953,346,893,16287
61973,53,311,16288
61974,165,1065,16289
61974,471,189,16290
61977,936,211,16291
61982,224,300,16292
61983,865,641,16293
61985,224,1039,16294
61986,74,431,16295
61986,162,12,16296
61995,117,97,16297
61997,777,387,16298
61998,486,186,16299
61999,302,30,16300
62001,224,225,16301
62006,612,804,16302
62008,781,119,16303
62012,79,890,16304
62014,651,783,16305
62019,109,287,16306
62019,488,807,16307
62019,591,873,16308
62021,12,144,16309
62022,323,448,16310
62022,310,210,16311
62023,1039,404,16312
62023,108,424,16313
62024,198,109,16314
62025,639,51,16315
62026,592,107,16316
62028,315,984,16317
62035,785,109,16318
62037,835,427,16319
62041,443,946,16320
62041,667,637,16321
62043,392,80,16322
62046,618,949,16323
62047,1039,528,16324
62051,1039,134,16325
62053,41,627,16326
62054,602,801,16327
62055,61,397,16328
62055,198,1039,16329
62055,811,679,16330
62064,498,807,16331
62066,460,475,16332
62072,849,79,16333
62074,827,478,16334
62086,138,327,16335
62086,948,97,16336
62094,1021,643,16337
62096,885,72,16338
62098,539,238,16339
62099,1039,581,16340
62102,94,109,16341
62110,557,319,16342
62110,1039,519,16343
62118,79,240,16344
62126,768,177,16345
62132,859,92,16346
62133,173,452,16347
62133,443,424,16348
62133,1095,574,16349
62134,192,142,16350
62136,258,452,16351
62141,74,80,16352
62145,196,132,16353
62145,707,854,16354
62145,130,867,16355
62147,578,585,16356
62149,318,936,16357
62155,79,488,16358
62158,521,304,16359
62162,245,156,16360
62168,399,1039,16361
62168,74,712,16362
62168,284,415,16363
62169,113,267,16364
62174,127,340,16365
62175,929,907,16366
62175,980,74,16367
62176,270,1079,16368
62176,807,167,16369
62177,819,820,16370
62177,212,97,16371
62180,669,848,16372
62182,344,1020,16373
62186,891,500,16374
62187,703,488,16375
62188,211,374,16376
62188,136,179,16377
62188,142,430,16378
62196,390,53,16379
62196,144,190,16380
62198,819,926,16381
62198,679,812,16382
62200,777,286,16383
62204,381,106,16384
62211,733,877,16385
62212,97,145,16386
62213,297,203,16387
62214,108,728,16388
62214,109,238,16389
62218,79,113,16390
62228,1042,343,16391
62228,976,165,16392
62229,106,109,16393
62232,388,749,16394
62233,130,715,16395
62233,311,892,16396
62234,94,61,16397
62236,827,519,16398
62237,346,395,16399
62240,736,79,16400
62246,1021,62,16401
62246,443,42,16402
62248,625,697,16403
62250,109,576,16404
62252,168,23,16405
62252,153,357,16406
62254,97,898,16407
62260,79,174,16408
62261,576,224,16409
62261,1039,466,16410
62265,819,833,16411
62265,225,833,16412
62270,80,518,16413
62273,229,130,16414
62273,80,847,16415
62275,913,650,16416
62277,168,976,16417
62278,776,231,16418
62280,130,485,16419
62282,443,97,16420
62283,109,619,16421
62285,94,158,16422
62285,224,753,16423
62286,925,380,16424
62287,746,311,16425
62289,829,644,16426
62292,347,678,16427
62293,116,724,16428
62298,72,165,16429
62301,673,74,16430
62303,142,142,16431
62304,72,224,16432
62313,657,74,16433
62314,7,165,16434
62317,31,31,16435
62319,226,78,16436
62319,856,1024,16437
62322,106,165,16438
62328,712,610,16439
62332,142,78,16440
62333,1039,213,16441
62335,697,348,16442
62338,527,576,16443
62338,495,398,16444
62340,257,68,16445
62349,868,890,16446
62350,658,988,16447
62350,349,709,16448
62353,253,268,16449
62353,688,142,16450
62354,328,828,16451
62359,636,287,16452
62363,109,355,16453
62365,865,890,16454
62372,1020,109,16455
62373,225,103,16456
62373,464,1041,16457
62374,1065,344,16458
62376,665,317,16459
62376,79,79,16460
62379,448,249,16461
62385,307,641,16462
62388,224,776,16463
62390,108,478,16464
62392,920,457,16465
62398,480,74,16466
62402,132,311,16467
62403,722,819,16468
62410,167,625,16469
62411,311,803,16470
62418,109,633,16471
62419,224,267,16472
62421,214,213,16473
62426,217,818,16474
62426,431,165,16475
62428,329,268,16476
62434,340,409,16477
62436,344,109,16478
62437,449,218,16479
62442,863,617,16480
62446,443,1039,16481
62449,854,325,16482
62450,95,74,16483
62451,79,30,16484
62455,41,395,16485
62456,916,555,16486
62460,165,80,16487
62462,234,829,16488
62464,557,448,16489
62468,819,162,16490
62469,312,853,16491
62472,656,224,16492
62474,142,796,16493
62475,206,573,16494
62477,1020,234,16495
62479,131,357,16496
62481,715,659,16497
62482,321,515,16498
62484,41,827,16499
62485,626,389,16500
62487,74,79,16501
62491,579,187,16502
62492,922,453,16503
62500,109,607,16504
62500,782,952,16505
62501,511,700,16506
62502,927,812,16507
62502,30,79,16508
62503,560,246,16509
62511,770,519,16510
62511,72,769,16511
62513,253,246,16512
62516,1039,1039,16513
62516,138,97,16514
62517,1,42,16515
62519,103,555,16516
62519,862,646,16517
62520,949,671,16518
62522,426,510,16519
62525,117,464,16520
62527,675,718,16521
62530,113,835,16522
62530,1020,658,16523
62532,306,342,16524
62535,980,143,16525
62539,598,644,16526
62539,267,97,16527
62547,79,97,16528
62547,55,109,16529
62548,778,753,16530
62548,623,138,16531
62550,395,32,16532
62555,159,915,16533
62556,142,860,16534
62556,72,1072,16535
62564,227,74,16536
62565,848,777,16537
62567,72,840,16538
62571,915,819,16539
62575,302,137,16540
62576,333,324,16541
62577,863,831,16542
62583,79,321,16543
62584,142,235,16544
62584,311,472,16545
62585,224,53,16546
62594,777,72,16547
62595,114,918,16548
62596,481,239,16549
62598,109,258,16550
62598,195,144,16551
62603,113,114,16552
62604,661,870,16553
62604,383,903,16554
62618,223,1016,16555
62619,491,169,16556
62619,470,748,16557
62619,303,712,16558
62619,753,187,16559
62625,224,185,16560
62629,273,71,16561
62635,819,213,16562
62641,1072,735,16563
62641,74,817,16564
62641,617,398,16565
62642,612,32,16566
62643,787,534,16567
62645,529,689,16568
62647,695,694,16569
62648,655,79,16570
62649,142,988,16571
62652,249,74,16572
62654,475,487,16573
62655,109,146,16574
62657,39,80,16575
62657,1064,1020,16576
62659,116,1087,16577
62669,898,676,16578
62674,426,145,16579
62677,344,541,16580
62678,113,233,16581
62679,303,310,16582
62681,71,1039,16583
62682,219,873,16584
62688,559,598,16585
62688,72,206,16586
62690,42,887,16587
62692,819,1002,16588
62692,218,428,16589
62694,355,1020,16590
62695,520,788,16591
62697,426,79,16592
62700,1026,552,16593
62705,731,927,16594
62706,109,801,16595
62710,856,855,16596
62712,239,638,16597
62715,922,236,16598
62724,74,841,16599
62728,381,412,16600
62732,1042,489,16601
62733,817,949,16602
62734,119,213,16603
62734,249,79,16604
62740,1042,116,16605
62744,286,460,16606
62746,317,719,16607
62747,669,945,16608
62748,304,74,16609
62750,97,1020,16610
62752,644,980,16611
62756,109,78,16612
62756,813,853,16613
62758,711,748,16614
62761,265,899,16615
62762,61,1001,16616
62763,819,733,16617
62766,446,656,16618
62767,165,739,16619
62769,474,949,16620
62777,839,514,16621
62779,97,71,16622
62780,1065,109,16623
62783,187,756,16624
62786,130,627,16625
62786,72,638,16626
62787,80,142,16627
62787,415,209,16628
62788,330,325,16629
62790,72,475,16630
62794,192,921,16631
62796,833,1065,16632
62798,448,336,16633
62799,73,164,16634
62799,1039,163,16635
62800,310,40,16636
62801,109,80,16637
62803,330,391,16638
62804,423,1039,16639
62807,816,680,16640
62817,138,79,16641
62820,130,233,16642
62827,496,238,16643
62828,79,834,16644
62829,1026,428,16645
62829,53,53,16646
62832,55,620,16647
62833,1020,600,16648
62834,454,1026,16649
62838,595,219,16650
62842,658,136,16651
62845,1022,144,16652
62855,97,749,16653
62855,1095,561,16654
62857,961,781,16655
62858,78,6,16656
62860,653,475,16657
62863,821,416,16658
62866,587,847,16659
62868,393,869,16660
62869,818,834,16661
62871,924,561,16662
62875,1039,130,16663
62877,151,275,16664
62888,306,63,16665
62896,158,396,16666
62896,866,387,16667
62898,1095,578,16668
62901,477,750,16669
62902,344,141,16670
62904,74,428,16671
62906,41,318,16672
62906,722,296,16673
62908,109,450,16674
62911,97,315,16675
62912,812,318,16676
62916,142,430,16677
62916,72,321,16678
62920,692,209,16679
62922,1039,726,16680
62925,386,434,16681
62926,318,208,16682
62928,907,217,16683
62931,130,97,16684
62932,263,226,16685
62935,377,570,16686
62937,764,517,16687
62939,142,277,16688
62940,437,457,16689
62940,80,181,16690
62942,97,78,16691
62943,109,55,16692
62945,80,79,16693
62945,543,255,16694
62947,343,342,16695
62949,219,281,16696
62949,95,216,16697
62952,620,287,16698
62952,359,74,16699
62955,130,446,16700
62958,144,179,16701
62959,394,106,16702
62959,675,109,16703
62959,647,1006,16704
62961,307,790,16705
62964,142,142,16706
62965,796,894,16707
62967,61,232,16708
62972,51,851,16709
62973,921,637,16710
62979,555,225,16711
62980,778,251,16712
62980,248,205,16713
62980,217,570,16714
62985,117,378,16715
62990,74,163,16716
62993,333,409,16717
62995,273,578,16718
62999,80,716,16719
63001,165,127,16720
63001,318,678,16721
63001,498,282,16722
63005,865,310,16723
63005,761,686,16724
63009,79,898,16725
63009,333,239,16726
63012,676,75,16727
63018,1020,143,16728
63022,753,667,16729
63023,106,149,16730
63027,501,267,16731
63029,312,109,16732
63030,645,839,16733
63032,142,106,16734
63032,415,217,16735
63036,355,77,16736
63037,980,390,16737
63038,109,687,16738
63042,310,806,16739
63043,877,533,16740
63043,257,233,16741
63046,105,641,16742
63049,761,234,16743
63050,109,142,16744
63052,918,705,16745
63056,759,857,16746
63056,797,453,16747
63057,458,181,16748
63058,658,792,16749
63059,74,222,16750
63064,764,680,16751
63069,97,321,16752
63072,74,64,16753
63077,65,980,16754
63078,200,267,16755
63080,868,296,16756
63082,39,1039,16757
63084,1020,781,16758
63093,103,109,16759
63097,845,1004,16760
63098,142,103,16761
63104,130,80,16762
63104,840,822,16763
63106,130,840,16764
63107,428,845,16765
63108,224,583,16766
63109,1001,520,16767
63114,203,303,16768
63114,112,80,16769
63115,564,74,16770
63116,936,357,16771
63118,306,109,16772
63118,1039,427,16773
63120,267,1039,16774
63126,641,705,16775
63130,679,109,16776
63134,203,1039,16777
63137,206,117,16778
63138,821,414,16779
63141,865,158,16780
63142,579,324,16781
63146,75,72,16782
63146,141,106,16783
63147,262,922,16784
63151,300,213,16785
63159,984,1026,16786
63160,282,776,16787
63162,929,856,16788
63162,679,793,16789
63164,79,310,16790
63165,303,349,16791
63169,78,516,16792
63169,885,407,16793
63171,208,384,16794
63171,694,295,16795
63172,1052,97,16796
63172,109,109,16797
63172,678,873,16798
63172,687,224,16799
63179,681,56,16800
63182,80,851,16801
63184,74,130,16802
63187,74,625,16803
63188,1078,80,16804
63191,58,186,16805
63191,809,833,16806
63200,701,71,16807
63209,801,253,16808
63216,1039,407,16809
63216,294,134,16810
63216,79,980,16811
63217,32,169,16812
63218,318,475,16813
63219,875,785,16814
63221,53,458,16815
63222,745,846,16816
63227,453,886,16817
63228,74,946,16818
63228,564,251,16819
63231,247,921,16820
63232,328,570,16821
63234,431,709,16822
63235,61,130,16823
63240,794,695,16824
63245,804,651,16825
63245,142,103,16826
63245,476,1021,16827
63247,527,478,16828
63247,742,715,16829
63248,521,190,16830
63250,80,653,16831
63250,224,845,16832
63255,921,470,16833
63256,760,61,16834
63257,434,357,16835
63261,206,149,16836
63264,748,138,16837
63265,724,240,16838
63266,675,945,16839
63266,189,97,16840
63266,41,922,16841
63272,410,214,16842
63274,762,662,16843
63281,142,1004,16844
63285,274,253,16845
63286,315,7,16846
63288,109,489,16847
63288,114,79,16848
63290,521,962,16849
63290,832,167,16850
63294,381,596,16851
63295,1001,1079,16852
63295,134,127,16853
63296,812,658,16854
63296,729,644,16855
63302,639,130,16856
63302,525,171,16857
63305,311,1,16858
63306,70,178,16859
63308,791,108,16860
63311,130,766,16861
63323,205,97,16862
63323,80,1021,16863
63325,1079,192,16864
63326,30,158,16865
63326,553,304,16866
63329,879,839,16867
63335,1051,422,16868
63340,255,665,16869
63341,666,186,16870
63344,637,629,16871
63347,1051,207,16872
63348,442,414,16873
63348,231,142,16874
63349,645,248,16875
63349,613,209,16876
63350,789,30,16877
63351,53,945,16878
63353,727,982,16879
63354,945,443,16880
63358,672,286,16881
63358,629,925,16882
63359,936,821,16883
63366,108,292,16884
63366,679,106,16885
63371,954,179,16886
63371,757,108,16887
63377,355,249,16888
63379,80,788,16889
63379,318,79,16890
63386,56,496,16891
63387,308,848,16892
63387,872,286,16893
63388,159,873,16894
63397,875,736,16895
63402,159,647,16896
63407,97,980,16897
63409,80,130,16898
63415,4,777,16899
63416,891,826,16900
63417,170,1072,16901
63423,267,376,16902
63423,832,105,16903
63424,79,51,16904
63425,80,927,16905
63426,985,1006,16906
63427,286,258,16907
63430,97,246,16908
63435,80,78,16909
63436,159,623,16910
63438,579,78,16911
63439,80,217,16912
63441,590,79,16913
63443,436,1039,16914
63445,278,158,16915
63446,735,74,16916
63449,222,379,16917
63456,1021,138,16918
63456,116,143,16919
63457,631,292,16920
63457,798,133,16921
63457,659,223,16922
63462,510,835,16923
63465,294,805,16924
63467,777,262,16925
63468,130,73,16926
63469,80,270,16927
63471,804,130,16928
63472,848,381,16929
63480,1020,1012,16930
63482,174,428,16931
63482,836,388,16932
63487,163,589,16933
63488,477,304,16934
63489,380,447,16935
63489,329,952,16936
63490,285,792,16937
63500,62,434,16938
63506,237,186,16939
63507,201,701,16940
63508,831,106,16941
63511,612,53,16942
63518,613,443,16943
63519,415,489,16944
63522,255,633,16945
63524,867,296,16946
63525,106,344,16947
63526,367,980,16948
63528,1020,574,16949
63528,430,142,16950
63530,97,132,16951
63533,671,478,16952
63533,980,658,16953
63535,117,1059,16954
63544,165,240,16955
63550,659,97,16956
63550,1078,123,16957
63551,915,224,16958
63560,144,74,16959
63561,74,307,16960
63562,936,778,16961
63562,181,766,16962
63563,941,225,16963
63577,377,430,16964
63578,186,509,16965
63585,79,397,16966
63585,819,764,16967
63586,1039,638,16968
63595,831,79,16969
63598,1021,324,16970
63598,769,922,16971
63605,209,750,16972
63605,952,113,16973
63605,874,401,16974
63606,114,79,16975
63607,669,130,16976
63611,450,442,16977
63621,601,451,16978
63625,96,75,16979
63626,262,117,16980
63627,419,95,16981
63632,664,466,16982
63634,784,196,16983
63635,205,165,16984
63636,53,428,16985
63638,396,672,16986
63640,866,256,16987
63642,344,679,16988
63643,75,74,16989
63643,443,679,16990
63643,386,267,16991
63643,918,878,16992
63643,827,109,16993
63644,47,306,16994
63644,1039,686,16995
63644,731,739,16996
63654,78,702,16997
63656,859,74,16998
63659,273,130,16999
63660,474,167,17000
63662,328,74,17001
63664,409,93,17002
63664,79,106,17003
63678,756,819,17004
63679,142,97,17005
63681,80,161,17006
63684,362,144,17007
63685,475,103,17008
63694,71,136,17009
63698,211,1059,17010
63700,138,248,17011
63701,304,142,17012
63703,850,740,17013
63703,923,1020,17014
63705,79,109,17015
63707,698,246,17016
63708,519,92,17017
63709,828,77,17018
63720,793,812,17019
63731,689,619,17020
63732,140,524,17021
63735,1039,80,17022
63736,1039,247,17023
63737,380,722,17024
63737,525,304,17025
63740,117,1042,17026
63740,74,213,17027
63741,196,578,17028
63747,292,741,17029
63748,292,167,17030
63755,221,224,17031
63759,66,212,17032
63760,1065,160,17033
63761,292,701,17034
63762,95,282,17035
63763,936,491,17036
63765,299,602,17037
63768,79,443,17038
63771,231,330,17039
63772,1006,130,17040
63773,748,1039,17041
63775,144,7,17042
63777,1039,224,17043
63780,1087,381,17044
63781,80,819,17045
63784,1026,924,17046
63785,675,144,17047
63786,344,296,17048
63786,1026,561,17049
63792,233,762,17050
63795,708,130,17051
63797,564,819,17052
63799,142,223,17053
63802,579,189,17054
63805,607,397,17055
63806,160,304,17056
63807,824,287,17057
63812,74,886,17058
63814,887,30,17059
63816,1041,66,17060
63820,217,929,17061
63823,74,982,17062
63825,32,848,17063
63825,657,434,17064
63827,79,80,17065
63829,224,130,17066
63830,79,134,17067
63832,133,380,17068
63832,595,30,17069
63837,262,296,17070
63839,839,73,17071
63839,163,712,17072
63840,542,1078,17073
63841,333,333,17074
63848,1039,705,17075
63854,261,477,17076
63857,97,557,17077
63863,109,317,17078
63866,212,667,17079
63872,641,936,17080
63874,95,109,17081
63875,446,837,17082
63876,212,109,17083
63878,793,841,17084
63881,665,306,17085
63883,839,79,17086
63884,116,601,17087
63886,475,119,17088
63886,42,859,17089
63887,343,602,17090
63888,667,109,17091
63891,872,130,17092
63892,819,190,17093
63894,78,167,17094
63895,675,73,17095
63897,989,173,17096
63907,57,561,17097
63910,878,136,17098
63915,310,74,17099
63922,367,61,17100
63922,574,722,17101
63924,539,381,17102
63924,310,442,17103
63925,652,97,17104
63930,71,827,17105
63930,203,1042,17106
63935,78,653,17107
63939,1026,502,17108
63942,1039,213,17109
63944,187,275,17110
63945,74,659,17111
63946,854,321,17112
63948,96,627,17113
63953,130,202,17114
63954,535,662,17115
63955,289,812,17116
63956,1079,451,17117
63962,187,290,17118
63968,1065,79,17119
63968,79,206,17120
63975,97,342,17121
63976,936,224,17122
63978,188,904,17123
63978,741,211,17124
63981,79,415,17125
63982,32,757,17126
63982,78,821,17127
63985,443,898,17128
63987,590,877,17129
63991,209,12,17130
63993,941,1051,17131
63994,112,210,17132
63996,164,697,17133
64000,849,821,17134
64001,679,437,17135
64001,80,80,17136
64002,142,190,17137
64002,392,647,17138
64003,310,851,17139
64006,839,149,17140
64013,998,520,17141
64019,205,208,17142
64022,826,54,17143
64029,431,1072,17144
64030,468,232,17145
64030,210,97,17146
64032,306,541,17147
64035,1000,474,17148
64036,206,103,17149
64040,286,858,17150
64040,287,234,17151
64040,167,94,17152
64043,603,578,17153
64044,740,752,17154
64044,79,890,17155
64056,130,143,17156
64059,625,603,17157
64059,194,799,17158
64065,1039,839,17159
64065,732,103,17160
64066,768,681,17161
64067,343,824,17162
64067,211,211,17163
64071,324,80,17164
64075,1039,1020,17165
64078,344,401,17166
64080,224,374,17167
64081,403,930,17168
64083,410,217,17169
64083,923,708,17170
64083,97,927,17171
64087,130,79,17172
64088,599,344,17173
64089,1021,532,17174
64090,400,206,17175
64091,225,687,17176
64092,344,709,17177
64094,1,1065,17178
64094,523,145,17179
64097,752,232,17180
64100,284,7,17181
64102,446,224,17182
64108,136,357,17183
64113,411,819,17184
64115,869,354,17185
64115,407,113,17186
64116,781,755,17187
64122,383,632,17188
64123,114,330,17189
64126,712,798,17190
64128,631,905,17191
64136,231,355,17192
64136,840,727,17193
64136,777,116,17194
64137,555,1039,17195
64141,163,1039,17196
64141,527,521,17197
64143,794,116,17198
64144,318,381,17199
64148,303,186,17200
64149,80,227,17201
64149,924,322,17202
64150,669,142,17203
64153,851,658,17204
64161,344,567,17205
64162,75,799,17206
64162,819,630,17207
64164,109,79,17208
64173,344,230,17209
64174,119,77,17210
64177,601,167,17211
64179,231,715,17212
64179,625,702,17213
64185,103,92,17214
64189,287,749,17215
64189,407,165,17216
64189,79,424,17217
64191,679,344,17218
64192,97,1039,17219
64192,202,995,17220
64193,123,75,17221
64193,7,127,17222
64195,515,127,17223
64201,632,598,17224
64202,768,116,17225
64202,133,575,17226
64204,929,209,17227
64209,682,405,17228
64210,864,666,17229
64212,79,525,17230
64215,428,559,17231
64215,57,495,17232
64218,1056,54,17233
64219,158,299,17234
64220,526,760,17235
64224,1013,397,17236
64227,42,66,17237
64230,945,253,17238
64234,212,816,17239
64240,156,31,17240
64248,390,681,17241
64251,70,760,17242
64251,708,75,17243
64252,870,812,17244
64253,80,97,17245
64258,530,336,17246
64258,79,340,17247
64259,941,296,17248
64263,1039,516,17249
64264,141,788,17250
64265,716,68,17251
64268,225,141,17252
64270,210,470,17253
64272,401,921,17254
64274,861,224,17255
64282,711,430,17256
64288,228,736,17257
64290,542,741,17258
64292,167,64,17259
64300,267,283,17260
64301,1,625,17261
64304,390,80,17262
64307,80,230,17263
64312,290,72,17264
64313,197,79,17265
64314,1039,217,17266
64318,465,505,17267
64321,860,836,17268
64329,1085,896,17269
64329,821,596,17270
64330,97,821,17271
64330,73,130,17272
64331,424,1,17273
64332,314,103,17274
64334,510,403,17275
64336,189,753,17276
64336,138,80,17277
64337,390,117,17278
64344,374,805,17279
64345,138,629,17280
64347,532,163,17281
64347,57,163,17282
64353,928,816,17283
64355,985,795,17284
64356,1072,72,17285
64358,810,340,17286
64361,716,489,17287
64364,581,980,17288
64365,109,776,17289
64367,164,187,17290
64368,79,355,17291
64371,105,585,17292
64372,97,97,17293
64375,161,725,17294
64376,431,223,17295
64379,109,1004,17296
64388,61,1056,17297
64389,130,655,17298
64390,74,528,17299
64392,793,110,17300
64400,630,306,17301
64403,428,158,17302
64403,755,622,17303
64407,421,315,17304
64409,511,97,17305
64416,342,767,17306
64419,187,74,17307
64426,675,941,17308
64432,80,872,17309
64435,386,502,17310
64436,32,412,17311
64439,792,487,17312
64440,80,138,17313
64443,167,831,17314
64444,928,788,17315
64447,299,53,17316
64449,109,797,17317
64454,130,989,17318
64457,267,304,17319
64462,730,160,17320
64462,466,207,17321
64467,96,386,17322
64470,224,424,17323
64471,541,856,17324
64473,267,460,17325
64473,224,1016,17326
64473,109,198,17327
64475,74,812,17328
64476,760,766,17329
64477,142,635,17330
64478,446,410,17331
64480,74,878,17332
64484,722,436,17333
64486,833,821,17334
64487,228,747,17335
64497,336,314,17336
64498,667,764,17337
64498,753,810,17338
64499,144,142,17339
64501,899,105,17340
64502,510,167,17341
64505,79,74,17342
64506,570,328,17343
64513,936,357,17344
64513,30,643,17345
64516,258,359,17346
64517,357,658,17347
64518,134,389,17348
64520,142,674,17349
64523,30,108,17350
64523,77,936,17351
64527,402,211,17352
64528,74,310,17353
64544,119,458,17354
64551,159,59,17355
64553,443,561,17356
64553,51,598,17357
64554,401,403,17358
64554,306,294,17359
64557,749,655,17360
64562,207,158,17361
64564,525,749,17362
64567,299,408,17363
64571,119,318,17364
64573,985,94,17365
64576,665,453,17366
64576,142,142,17367
64577,415,980,17368
64581,457,1042,17369
64584,300,658,17370
64588,948,792,17371
64589,109,891,17372
64590,377,130,17373
64593,431,127,17374
64598,130,130,17375
64598,443,109,17376
64599,75,500,17377
64603,1039,365,17378
64604,74,1064,17379
64605,258,321,17380
64607,1039,876,17381
64612,278,945,17382
64612,560,240,17383
64613,1078,105,17384
64615,156,391,17385
64616,1039,1039,17386
64616,812,106,17387
64621,979,207,17388
64627,103,689,17389
64628,412,376,17390
64633,1020,625,17391
64636,867,926,17392
64637,73,237,17393
64637,638,396,17394
64638,391,431,17395
64640,233,149,17396
64645,811,859,17397
64647,980,130,17398
64647,1026,79,17399
64651,79,477,17400
64655,239,78,17401
64655,278,716,17402
64658,396,875,17403
64659,260,980,17404
64662,863,371,17405
64663,114,30,17406
64663,178,928,17407
64669,1042,643,17408
64672,248,889,17409
64673,783,103,17410
